track_id,track_name,artist_name,album_name,song_genre,release_date,track_number,disc_number,duration_ms,duration_s,release_country,composers,recording_location,label,has_label,musicbrainz_tags,musicbrainz_num_tags,musicbrainz_has_tags,song_style,song_mood,song_theme,album_type,album_genre,album_style,album_mood,album_theme,album_duration,album_duration_sec,artist_type,artist_gender,artist_country,artist_lifespan_begin,artist_lifespan_end,artist_is_active,allmusic_track_pick,popularity,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
4sITZvwJZUEJUKPx3yKACZ,Frightened,Paul Weller,Heliocentric,Pop/Rock,2000-01-01,2,1,236773,236.77,XE,Paul Weller,Unknown,Warner Music Vision,True,Unknown,0,False,"British Trad Rock, Adult Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Amiable/Good-Natured, Autumnal, Bittersweet, Confident, Earnest, Earthy, Literate, Passionate, Poignant, Reflective, Reverent, Rousing, Sophisticated, Warm, Yearning, Intimate, Laid-Back/Mellow, Playful, Rollicking, Searching",Unknown,album,Pop/Rock,"British Trad Rock, Contemporary Pop/Rock, Adult Alternative Pop/Rock, Alternative/Indie Rock","Autumnal, Reflective, Yearning, Earnest, Literate, Plaintive, Reverent, Rousing, Searching, Passionate, Playful, Poignant, Rollicking, Warm, Fiery, Wistful, Intimate, Laid-Back/Mellow, Sophisticated","Cool & Cocky, Empowerment, Guys Night Out, Heartache, Road Trip, TGIF, Day Driving, Freedom, Late Night, Lifecycle, Drinking, Hanging Out, Night Driving, Other Times & Places, Yearning, Healing/Comfort, Maverick",48:05,2885.0,Person,Male,GB,1958-05-25,,True,False,0,False,0.301,0.67,7,-8.321,1,0.0352,0.211,0.00328,0.153,0.413,156.115,4
5e6nwfnbQM7BHlmS0czDHT,"Sweet Pea, My Sweet Pea",Paul Weller,Heliocentric,Pop/Rock,2000-01-01,3,1,247267,247.27,GB,Paul Weller,Unknown,Island,True,indie;mod;pop;pop rock;rock,5,True,"British Trad Rock, Contemporary Pop/Rock, Adult Alternative Pop/Rock, Alternative/Indie Rock","Amiable/Good-Natured, Autumnal, Bittersweet, Confident, Earnest, Earthy, Happy, Literate, Passionate, Poignant, Reflective, Reverent, Rousing, Sophisticated, Warm, Yearning, Intimate, Laid-Back/Mellow, Playful, Rollicking, Searching",Unknown,album,Pop/Rock,"British Trad Rock, Contemporary Pop/Rock, Adult Alternative Pop/Rock, Alternative/Indie Rock","Autumnal, Reflective, Yearning, Earnest, Literate, Plaintive, Reverent, Rousing, Searching, Passionate, Playful, Poignant, Rollicking, Warm, Fiery, Wistful, Intimate, Laid-Back/Mellow, Sophisticated","Cool & Cocky, Empowerment, Guys Night Out, Heartache, Road Trip, TGIF, Day Driving, Freedom, Late Night, Lifecycle, Drinking, Hanging Out, Night Driving, Other Times & Places, Yearning, Healing/Comfort, Maverick",48:05,2885.0,Person,Male,GB,1958-05-25,,True,True,0,False,0.482,0.703,7,-8.375,1,0.0282,0.00657,0.00236,0.0562,0.46,158.655,4
4QfOAyp4Ia56sjIof6TsMF,A Whale's Tale,Paul Weller,Heliocentric,Unknown,2000-01-01,4,1,207240,207.24,GB,Paul Weller,Unknown,Island,True,classic rock;indie;pop rock;punk;rock,5,True,Unknown,"Laid-Back/Mellow, Yearning",Mischief,album,Pop/Rock,"British Trad Rock, Contemporary Pop/Rock, Adult Alternative Pop/Rock, Alternative/Indie Rock","Autumnal, Reflective, Yearning, Earnest, Literate, Plaintive, Reverent, Rousing, Searching, Passionate, Playful, Poignant, Rollicking, Warm, Fiery, Wistful, Intimate, Laid-Back/Mellow, Sophisticated","Cool & Cocky, Empowerment, Guys Night Out, Heartache, Road Trip, TGIF, Day Driving, Freedom, Late Night, Lifecycle, Drinking, Hanging Out, Night Driving, Other Times & Places, Yearning, Healing/Comfort, Maverick",48:05,2885.0,Person,Male,GB,1958-05-25,,True,False,0,False,0.546,0.782,0,-8.002,1,0.0341,0.00476,4.35e-05,0.264,0.629,132.478,4
7EGnWTG4w8TdS6wgTk34Dm,Back In The Fire,Paul Weller,Heliocentric,Pop/Rock,2000-01-01,5,1,300853,300.85,GB,Paul Weller,Unknown,Island,True,classic rock;indie;pop rock;punk;rock;singer-songwriter,6,True,"British Trad Rock, Contemporary Pop/Rock, Adult Alternative Pop/Rock, Alternative/Indie Rock","Amiable/Good-Natured, Autumnal, Bittersweet, Confident, Earnest, Earthy, Laid-Back/Mellow, Literate, Passionate, Poignant, Reflective, Reverent, Rousing, Sophisticated, Warm, Yearning, Intimate, Playful, Rollicking, Searching",Mischief,album,Pop/Rock,"British Trad Rock, Contemporary Pop/Rock, Adult Alternative Pop/Rock, Alternative/Indie Rock","Autumnal, Reflective, Yearning, Earnest, Literate, Plaintive, Reverent, Rousing, Searching, Passionate, Playful, Poignant, Rollicking, Warm, Fiery, Wistful, Intimate, Laid-Back/Mellow, Sophisticated","Cool & Cocky, Empowerment, Guys Night Out, Heartache, Road Trip, TGIF, Day Driving, Freedom, Late Night, Lifecycle, Drinking, Hanging Out, Night Driving, Other Times & Places, Yearning, Healing/Comfort, Maverick",48:05,2885.0,Person,Male,GB,1958-05-25,,True,False,0,False,0.594,0.68,2,-8.039,1,0.0293,0.00472,0.000975,0.366,0.524,137.782,4
5qudKL5r9xKNm0RIS8ThDM,Dust And Rocks,Paul Weller,Heliocentric,Pop/Rock,2000-01-01,6,1,343267,343.27,GB,Paul Weller,Unknown,Island,True,classic rock;indie;pop rock;punk;rock,5,True,"British Trad Rock, Adult Alternative Pop/Rock, Alternative/Indie Rock, Arena Rock, Contemporary Pop/Rock, Britpop, Power Pop","Amiable/Good-Natured, Autumnal, Bittersweet, Confident, Earnest, Earthy, Literate, Passionate, Poignant, Reflective, Reverent, Rousing, Sophisticated, Warm, Yearning, Intimate, Laid-Back/Mellow, Playful, Rollicking, Searching",Unknown,album,Pop/Rock,"British Trad Rock, Contemporary Pop/Rock, Adult Alternative Pop/Rock, Alternative/Indie Rock","Autumnal, Reflective, Yearning, Earnest, Literate, Plaintive, Reverent, Rousing, Searching, Passionate, Playful, Poignant, Rollicking, Warm, Fiery, Wistful, Intimate, Laid-Back/Mellow, Sophisticated","Cool & Cocky, Empowerment, Guys Night Out, Heartache, Road Trip, TGIF, Day Driving, Freedom, Late Night, Lifecycle, Drinking, Hanging Out, Night Driving, Other Times & Places, Yearning, Healing/Comfort, Maverick",48:05,2885.0,Person,Male,GB,1958-05-25,,True,False,0,False,0.463,0.45,7,-10.373,1,0.0259,0.000478,0.0176,0.17,0.487,136.421,4
67jkslpMrmhhdYmPCd4VIg,"There Is No Drinking, After You're Dead",Paul Weller,Heliocentric,Pop/Rock,2000-01-01,7,1,324227,324.23,GB,Paul Weller,Unknown,Universal,True,Unknown,0,False,"British Trad Rock, Contemporary Pop/Rock, Adult Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Amiable/Good-Natured, Autumnal, Bittersweet, Brooding, Confident, Earnest, Earthy, Literate, Passionate, Poignant, Reflective, Reverent, Rousing, Sophisticated, Warm, Yearning, Intimate, Laid-Back/Mellow, Playful, Rollicking, Searching",Unknown,album,Pop/Rock,"British Trad Rock, Contemporary Pop/Rock, Adult Alternative Pop/Rock, Alternative/Indie Rock","Autumnal, Reflective, Yearning, Earnest, Literate, Plaintive, Reverent, Rousing, Searching, Passionate, Playful, Poignant, Rollicking, Warm, Fiery, Wistful, Intimate, Laid-Back/Mellow, Sophisticated","Cool & Cocky, Empowerment, Guys Night Out, Heartache, Road Trip, TGIF, Day Driving, Freedom, Late Night, Lifecycle, Drinking, Hanging Out, Night Driving, Other Times & Places, Yearning, Healing/Comfort, Maverick",48:05,2885.0,Person,Male,GB,1958-05-25,,True,True,0,False,0.374,0.907,6,-7.106,0,0.0322,2.17e-05,0.721,0.076,0.842,160.862,4
0eK6KyhZrtS0naQIPYPhZf,With Time And Temperance,Paul Weller,Heliocentric,Pop/Rock,2000-01-01,8,1,302640,302.64,GB,Paul Weller,Unknown,Island,True,indie;mod;pop rock;punk;rock,5,True,"British Trad Rock, Adult Alternative Pop/Rock, Alternative/Indie Rock, Arena Rock, Contemporary Pop/Rock","Amiable/Good-Natured, Autumnal, Bittersweet, Confident, Earnest, Earthy, Literate, Passionate, Poignant, Reflective, Reverent, Rousing, Sophisticated, Warm, Yearning, Intimate, Laid-Back/Mellow, Playful, Rollicking, Searching",Unknown,album,Pop/Rock,"British Trad Rock, Contemporary Pop/Rock, Adult Alternative Pop/Rock, Alternative/Indie Rock","Autumnal, Reflective, Yearning, Earnest, Literate, Plaintive, Reverent, Rousing, Searching, Passionate, Playful, Poignant, Rollicking, Warm, Fiery, Wistful, Intimate, Laid-Back/Mellow, Sophisticated","Cool & Cocky, Empowerment, Guys Night Out, Heartache, Road Trip, TGIF, Day Driving, Freedom, Late Night, Lifecycle, Drinking, Hanging Out, Night Driving, Other Times & Places, Yearning, Healing/Comfort, Maverick",48:05,2885.0,Person,Male,GB,1958-05-25,,True,False,0,False,0.565,0.707,2,-8.868,1,0.0298,0.144,0.0109,0.103,0.368,114.585,4
5HQWwPGmieWy7mUQ0259aI,Picking Up Sticks,Paul Weller,Heliocentric,Pop/Rock,2000-01-01,9,1,289760,289.76,GB,Paul Weller,Unknown,Island,True,classic rock;indie;pop rock;punk;rock,5,True,"British Trad Rock, Contemporary Pop/Rock, Adult Alternative Pop/Rock, Alternative/Indie Rock","Amiable/Good-Natured, Autumnal, Bittersweet, Confident, Earnest, Earthy, Literate, Passionate, Poignant, Reflective, Reverent, Rousing, Sophisticated, Warm, Yearning, Intimate, Laid-Back/Mellow, Playful, Rollicking, Searching","Celebration, Seduction, Sex",album,Pop/Rock,"British Trad Rock, Contemporary Pop/Rock, Adult Alternative Pop/Rock, Alternative/Indie Rock","Autumnal, Reflective, Yearning, Earnest, Literate, Plaintive, Reverent, Rousing, Searching, Passionate, Playful, Poignant, Rollicking, Warm, Fiery, Wistful, Intimate, Laid-Back/Mellow, Sophisticated","Cool & Cocky, Empowerment, Guys Night Out, Heartache, Road Trip, TGIF, Day Driving, Freedom, Late Night, Lifecycle, Drinking, Hanging Out, Night Driving, Other Times & Places, Yearning, Healing/Comfort, Maverick",48:05,2885.0,Person,Male,GB,1958-05-25,,True,False,0,False,0.445,0.814,5,-8.207,0,0.0372,0.000969,0.248,0.251,0.733,127.412,4
5RXtRlsoW3BqFUQlLsCTil,Love-Less,Paul Weller,Heliocentric,Pop/Rock,2000-01-01,10,1,322480,322.48,GB,Paul Weller,Unknown,Island,True,classic rock;indie;pop rock;punk;rock;singer-songwriter,6,True,"British Trad Rock, Contemporary Pop/Rock, Adult Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Amiable/Good-Natured, Autumnal, Bittersweet, Confident, Earnest, Earthy, Literate, Passionate, Poignant, Reflective, Reverent, Rousing, Sophisticated, Warm, Yearning, Intimate, Laid-Back/Mellow, Playful, Rollicking, Searching","Feeling Blue, Loss/Grief",album,Pop/Rock,"British Trad Rock, Contemporary Pop/Rock, Adult Alternative Pop/Rock, Alternative/Indie Rock","Autumnal, Reflective, Yearning, Earnest, Literate, Plaintive, Reverent, Rousing, Searching, Passionate, Playful, Poignant, Rollicking, Warm, Fiery, Wistful, Intimate, Laid-Back/Mellow, Sophisticated","Cool & Cocky, Empowerment, Guys Night Out, Heartache, Road Trip, TGIF, Day Driving, Freedom, Late Night, Lifecycle, Drinking, Hanging Out, Night Driving, Other Times & Places, Yearning, Healing/Comfort, Maverick",48:05,2885.0,Person,Male,GB,1958-05-25,,True,False,0,False,0.179,0.577,0,-8.049,0,0.0342,0.0272,0.349,0.0944,0.421,188.479,4
4yfFPrUTSlTcn5WKUh5CnD,Brand New Start,Paul Weller,Days of Speed,Pop/Rock,2001-10-08,1,1,226067,226.07,GB,Paul Weller,"Academy, Manchester, England",Independiente,True,acoustic rock;alternative & punk;alternative rock;pop rock;punk;rock;singer-songwriter,7,True,"Contemporary Pop/Rock, Singer/Songwriter","Laid-Back/Mellow, Sentimental",Unknown,album,Pop/Rock,"Adult Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Contemporary Pop/Rock, Alternative Pop/Rock","Earnest, Earthy, Intimate, Laid-Back/Mellow, Literate, Passionate, Plaintive, Poignant, Reflective, Warm, Wistful, Yearning",Rainy Day,01:08:41,4121.0,Person,Male,GB,1958-05-25,,True,False,0,False,0.551,0.444,7,-8.778,1,0.028,0.601,2.03e-05,0.978,0.441,92.48,4
10vZwMt7JBh8W3ASXctVTW,English Rose,Paul Weller,Days of Speed,Unknown,2001-10-08,5,1,164907,164.91,GB,Paul Weller,"Academy, Manchester, England",Independiente,True,acoustic rock;alternative & punk;alternative rock;britpop;pop rock;punk;rock;singer-songwriter,8,True,Unknown,Laid-Back/Mellow,In Love,album,Pop/Rock,"Adult Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Contemporary Pop/Rock, Alternative Pop/Rock","Earnest, Earthy, Intimate, Laid-Back/Mellow, Literate, Passionate, Plaintive, Poignant, Reflective, Warm, Wistful, Yearning",Rainy Day,01:08:41,4121.0,Person,Male,GB,1958-05-25,,True,False,0,False,0.304,0.461,11,-8.232,0,0.0362,0.702,0.000414,0.724,0.179,201.097,3
6jraJ3aWTUBNWOgp5imcsS,Above The Clouds,Paul Weller,Days of Speed,Pop/Rock R&B,2001-10-08,6,1,225600,225.6,GB,Paul Weller,"Academy, Manchester, England",Sunday Express,True,rock,1,True,"Adult Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Singer/Songwriter, Soul, Contemporary Pop/Rock","Sophisticated, Uplifting, Autumnal, Cathartic, Dreamy, Earnest, Laid-Back/Mellow, Melancholy, Reflective, Relaxed, Searching, Sentimental, Smooth, Warm, Wistful, Yearning","Empowerment, Hanging Out, Introspection, Reflection",album,Pop/Rock,"Adult Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Contemporary Pop/Rock, Alternative Pop/Rock","Earnest, Earthy, Intimate, Laid-Back/Mellow, Literate, Passionate, Plaintive, Poignant, Reflective, Warm, Wistful, Yearning",Rainy Day,01:08:41,4121.0,Person,Male,GB,1958-05-25,,True,True,0,False,0.436,0.484,4,-8.044,1,0.0367,0.666,9.88e-05,0.988,0.536,175.017,4
5KJnF5yvf9C9wC6ckU9YY9,Down In The Seine,Paul Weller,Days of Speed,Unknown,2001-10-08,11,1,178773,178.77,GB,Paul Weller,"Academy, Manchester, England",Independiente,True,acoustic rock;alternative & punk;alternative rock;pop rock;punk;rock,6,True,Unknown,Yearning,Unknown,album,Pop/Rock,"Adult Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Contemporary Pop/Rock, Alternative Pop/Rock","Earnest, Earthy, Intimate, Laid-Back/Mellow, Literate, Passionate, Plaintive, Poignant, Reflective, Warm, Wistful, Yearning",Rainy Day,01:08:41,4121.0,Person,Male,GB,1958-05-25,,True,False,0,False,0.272,0.561,9,-8.359,1,0.0494,0.838,6.68e-05,0.733,0.268,177.004,3
5uRWCoPprJuTRtMfbrhYSq,That's Entertainment,Paul Weller,Days of Speed,Pop/Rock,2001-10-08,12,1,209000,209.0,GB,Paul Weller,"Academy, Manchester, England",Independiente,True,acoustic rock;alternative & punk;alternative rock;pop;pop rock;rock;singer-songwriter,7,True,"New Wave, Punk/New Wave, Alternative/Indie Rock, Mod Revival","Fiery, Literate, Rousing, Boisterous, Confident, Confrontational, Earnest, Passionate, Reflective, Brash, Cynical/Sarcastic, Plaintive, Snide","Hanging Out, Imagination",album,Pop/Rock,"Adult Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Contemporary Pop/Rock, Alternative Pop/Rock","Earnest, Earthy, Intimate, Laid-Back/Mellow, Literate, Passionate, Plaintive, Poignant, Reflective, Warm, Wistful, Yearning",Rainy Day,01:08:41,4121.0,Person,Male,GB,1958-05-25,,True,False,0,False,0.466,0.705,9,-8.327,0,0.034,0.635,8.97e-06,0.772,0.591,139.479,4
4610UBPscnAHWqX7sh4802,Everything Has A Price To Pay,Paul Weller,Days of Speed,Unknown,2001-10-08,15,1,246227,246.23,GB,Paul Weller,"Academy, Manchester, England",Independiente,True,acoustic rock;alternative & punk;alternative rock;pop rock;punk;rock;singer-songwriter,7,True,Unknown,Yearning,"Feeling Blue, Loss/Grief, Reflection",album,Pop/Rock,"Adult Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Contemporary Pop/Rock, Alternative Pop/Rock","Earnest, Earthy, Intimate, Laid-Back/Mellow, Literate, Passionate, Plaintive, Poignant, Reflective, Warm, Wistful, Yearning",Rainy Day,01:08:41,4121.0,Person,Male,GB,1958-05-25,,True,False,0,False,0.409,0.554,9,-8.985,0,0.0268,0.829,0.00254,0.696,0.363,152.355,4
0HlMUOV0RFXM292itYvbse,Headstart For Happiness,Paul Weller,Days of Speed,Unknown,2001-10-08,17,1,171000,171.0,Unknown,Paul Weller,"Academy, Manchester, England",Unknown,False,Unknown,0,False,Unknown,Sentimental,In Love,album,Pop/Rock,"Adult Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Contemporary Pop/Rock, Alternative Pop/Rock","Earnest, Earthy, Intimate, Laid-Back/Mellow, Literate, Passionate, Plaintive, Poignant, Reflective, Warm, Wistful, Yearning",Rainy Day,01:08:41,4121.0,Person,Male,GB,1958-05-25,,True,False,0,False,0.479,0.545,11,-5.988,0,0.0397,0.932,1.54e-06,0.679,0.315,76.398,4
1sL9ChAdl3P6LbsoWzdZeR,Town Called Malice,Paul Weller,Days of Speed,Pop/Rock R&B,2001-10-08,18,1,207827,207.83,GB,"Andrew Jones, Charles Rees, Clive Sparkman, Lawrence Watson, Pete Mason, Seamus Fenton, Simon Halfon, Tony Cousins","Academy, Manchester, England",Sunday Express,True,rock,1,True,"Alternative/Indie Rock, Blue-Eyed Soul, Contemporary Pop/Rock, Mod Revival, New Wave, Punk/New Wave, Soul","Bright, Celebratory, Energetic, Exciting, Exuberant, Fun, Lively, Rollicking, Stylish, Urgent, Rousing, Yearning, Brash, Freewheeling, Happy","Hanging Out, Partying, Day Driving, Summer",album,Pop/Rock,"Adult Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Contemporary Pop/Rock, Alternative Pop/Rock","Earnest, Earthy, Intimate, Laid-Back/Mellow, Literate, Passionate, Plaintive, Poignant, Reflective, Warm, Wistful, Yearning",Rainy Day,01:08:41,4121.0,Person,Male,GB,1958-05-25,,True,True,0,False,0.529,0.639,11,-5.665,1,0.0286,0.842,0.0,0.88,0.263,82.397,4
7xWQpmrgeO0lvAAJdwMOtT,Going Places,Paul Weller,Illumination,Pop/Rock,2002-09-16,1,1,213640,213.64,GB,Paul Weller,"Black Barn Studios, England",V2,True,britpop;mod;pop;pop rock;rock;singer-songwriter,6,True,"Alternative/Indie Rock, Britpop, British Trad Rock, Jangle Pop, Mod Revival",Yearning,Unknown,album,Pop/Rock,"British Trad Rock, Contemporary Pop/Rock, Adult Alternative Pop/Rock, Alternative/Indie Rock","Autumnal, Reflective, Yearning, Earnest, Literate, Plaintive, Reverent, Rousing, Searching, Passionate, Playful, Poignant, Rollicking, Warm, Fiery, Wistful, Intimate, Laid-Back/Mellow, Sophisticated","Cool & Cocky, Empowerment, Guys Night Out, Heartache, Road Trip, TGIF, Day Driving, Freedom, Late Night, Lifecycle, Drinking, Hanging Out, Night Driving, Other Times & Places, Romantic Evening, Yearning, Healing/Comfort, Maverick",47:32,2852.0,Person,Male,GB,1958-05-25,,True,False,0,False,0.494,0.826,2,-5.189,1,0.0268,0.00102,0.00125,0.57,0.699,110.648,4
6wACmLlwSvXJE8m0m2H9jD,A Bullet For Everyone,Paul Weller,Illumination,Unknown,2002-09-16,2,1,250627,250.63,AU,Paul Weller,"Black Barn Studios, England",Independiente,True,indie rock;mod;pop;rock,4,True,Unknown,"Rousing, Yearning",Unknown,album,Pop/Rock,"British Trad Rock, Contemporary Pop/Rock, Adult Alternative Pop/Rock, Alternative/Indie Rock","Autumnal, Reflective, Yearning, Earnest, Literate, Plaintive, Reverent, Rousing, Searching, Passionate, Playful, Poignant, Rollicking, Warm, Fiery, Wistful, Intimate, Laid-Back/Mellow, Sophisticated","Cool & Cocky, Empowerment, Guys Night Out, Heartache, Road Trip, TGIF, Day Driving, Freedom, Late Night, Lifecycle, Drinking, Hanging Out, Night Driving, Other Times & Places, Romantic Evening, Yearning, Healing/Comfort, Maverick",47:32,2852.0,Person,Male,GB,1958-05-25,,True,False,0,False,0.357,0.94,2,-4.11,1,0.0907,0.000711,0.00307,0.377,0.373,141.747,4
0NIv9R7tqBzW0Tfqa8aqX0,Leafy Mysteries,Paul Weller,Illumination,Pop/Rock,2002-09-16,3,1,186493,186.49,XE,Paul Weller,"Black Barn Studios, England",Warner Music Vision;Baker Street Recordings;BBC,True,Unknown,0,False,"Alternative/Indie Rock, Britpop, British Trad Rock, Jangle Pop, Mod Revival",Laid-Back/Mellow,Unknown,album,Pop/Rock,"British Trad Rock, Contemporary Pop/Rock, Adult Alternative Pop/Rock, Alternative/Indie Rock","Autumnal, Reflective, Yearning, Earnest, Literate, Plaintive, Reverent, Rousing, Searching, Passionate, Playful, Poignant, Rollicking, Warm, Fiery, Wistful, Intimate, Laid-Back/Mellow, Sophisticated","Cool & Cocky, Empowerment, Guys Night Out, Heartache, Road Trip, TGIF, Day Driving, Freedom, Late Night, Lifecycle, Drinking, Hanging Out, Night Driving, Other Times & Places, Romantic Evening, Yearning, Healing/Comfort, Maverick",47:32,2852.0,Person,Male,GB,1958-05-25,,True,True,0,False,0.323,0.925,2,-4.565,1,0.0592,0.00429,0.000602,0.33,0.523,118.715,4
6J9t5b2YPvpSa5rsyAceLD,It's Written in the Stars,Paul Weller,Illumination,Unknown,2002-09-16,4,1,190880,190.88,GB,"Simon Dine, Paul Weller","Black Barn Studios, England",Independiente,True,alternative rock;britpop;indie;mod;new wave;pop;pop rock;rock,8,True,Unknown,Romantic,Unknown,album,Pop/Rock,"British Trad Rock, Contemporary Pop/Rock, Adult Alternative Pop/Rock, Alternative/Indie Rock","Autumnal, Reflective, Yearning, Earnest, Literate, Plaintive, Reverent, Rousing, Searching, Passionate, Playful, Poignant, Rollicking, Warm, Fiery, Wistful, Intimate, Laid-Back/Mellow, Sophisticated","Cool & Cocky, Empowerment, Guys Night Out, Heartache, Road Trip, TGIF, Day Driving, Freedom, Late Night, Lifecycle, Drinking, Hanging Out, Night Driving, Other Times & Places, Romantic Evening, Yearning, Healing/Comfort, Maverick",47:32,2852.0,Person,Male,GB,1958-05-25,,True,True,0,False,0.537,0.721,10,-4.564,1,0.0389,0.0147,0.000482,0.269,0.821,97.162,4
6dMYYEc9vKDKn6Z4mumQ5z,Who Brings Joy,Paul Weller,Illumination,Pop/Rock,2002-09-16,5,1,210467,210.47,AU,Paul Weller,"Black Barn Studios, England",Independiente,True,indie rock;mod;pop;rock,4,True,"Alternative/Indie Rock, Britpop",Yearning,In Love,album,Pop/Rock,"British Trad Rock, Contemporary Pop/Rock, Adult Alternative Pop/Rock, Alternative/Indie Rock","Autumnal, Reflective, Yearning, Earnest, Literate, Plaintive, Reverent, Rousing, Searching, Passionate, Playful, Poignant, Rollicking, Warm, Fiery, Wistful, Intimate, Laid-Back/Mellow, Sophisticated","Cool & Cocky, Empowerment, Guys Night Out, Heartache, Road Trip, TGIF, Day Driving, Freedom, Late Night, Lifecycle, Drinking, Hanging Out, Night Driving, Other Times & Places, Romantic Evening, Yearning, Healing/Comfort, Maverick",47:32,2852.0,Person,Male,GB,1958-05-25,,True,False,0,False,0.506,0.646,9,-6.98,0,0.0262,0.711,0.00466,0.168,0.521,104.635,4
2ahboMQIhJi5gwXFL1V1K8,Now the Night Is Here,Paul Weller,Illumination,Unknown,2002-09-16,6,1,233360,233.36,AU,Simon Dine,"Black Barn Studios, England",Independiente,True,indie rock;mod;pop;rock,4,True,Unknown,Unknown,Unknown,album,Pop/Rock,"British Trad Rock, Contemporary Pop/Rock, Adult Alternative Pop/Rock, Alternative/Indie Rock","Autumnal, Reflective, Yearning, Earnest, Literate, Plaintive, Reverent, Rousing, Searching, Passionate, Playful, Poignant, Rollicking, Warm, Fiery, Wistful, Intimate, Laid-Back/Mellow, Sophisticated","Cool & Cocky, Empowerment, Guys Night Out, Heartache, Road Trip, TGIF, Day Driving, Freedom, Late Night, Lifecycle, Drinking, Hanging Out, Night Driving, Other Times & Places, Romantic Evening, Yearning, Healing/Comfort, Maverick",47:32,2852.0,Person,Male,GB,1958-05-25,,True,False,0,False,0.402,0.823,0,-5.457,1,0.0364,0.107,0.00786,0.233,0.522,76.028,4
1ZfSfLLMxKlzHjmoSieWpe,Spring (At Last),Paul Weller,Illumination,Unknown,2002-09-16,7,1,147827,147.83,AU,Paul Weller,"Black Barn Studios, England",Independiente,True,indie rock;mod;pop;rock;singer-songwriter,5,True,Unknown,Laid-Back/Mellow,Unknown,album,Pop/Rock,"British Trad Rock, Contemporary Pop/Rock, Adult Alternative Pop/Rock, Alternative/Indie Rock","Autumnal, Reflective, Yearning, Earnest, Literate, Plaintive, Reverent, Rousing, Searching, Passionate, Playful, Poignant, Rollicking, Warm, Fiery, Wistful, Intimate, Laid-Back/Mellow, Sophisticated","Cool & Cocky, Empowerment, Guys Night Out, Heartache, Road Trip, TGIF, Day Driving, Freedom, Late Night, Lifecycle, Drinking, Hanging Out, Night Driving, Other Times & Places, Romantic Evening, Yearning, Healing/Comfort, Maverick",47:32,2852.0,Person,Male,GB,1958-05-25,,True,False,0,False,0.0963,0.543,0,-9.322,1,0.035,0.929,0.911,0.11,0.138,183.807,4
7DhsCfgoK86X4tje0InpL3,One X One,Paul Weller,Illumination,Unknown,2002-09-16,8,1,335107,335.11,AU,Paul Weller,"Black Barn Studios, England",Independiente,True,indie rock;mod;pop;rock,4,True,Unknown,"Laid-Back/Mellow, Yearning",Unknown,album,Pop/Rock,"British Trad Rock, Contemporary Pop/Rock, Adult Alternative Pop/Rock, Alternative/Indie Rock","Autumnal, Reflective, Yearning, Earnest, Literate, Plaintive, Reverent, Rousing, Searching, Passionate, Playful, Poignant, Rollicking, Warm, Fiery, Wistful, Intimate, Laid-Back/Mellow, Sophisticated","Cool & Cocky, Empowerment, Guys Night Out, Heartache, Road Trip, TGIF, Day Driving, Freedom, Late Night, Lifecycle, Drinking, Hanging Out, Night Driving, Other Times & Places, Romantic Evening, Yearning, Healing/Comfort, Maverick",47:32,2852.0,Person,Male,GB,1958-05-25,,True,False,0,False,0.421,0.628,2,-7.754,1,0.0264,0.0492,0.0924,0.142,0.362,96.232,4
20pfhtmstfJ2uOvyjVUcMS,Bag Man,Paul Weller,Illumination,Unknown,2002-09-16,9,1,201840,201.84,AU,Paul Weller,"Black Barn Studios, England",Independiente,True,indie rock;mod;pop;rock,4,True,Unknown,Yearning,Unknown,album,Pop/Rock,"British Trad Rock, Contemporary Pop/Rock, Adult Alternative Pop/Rock, Alternative/Indie Rock","Autumnal, Reflective, Yearning, Earnest, Literate, Plaintive, Reverent, Rousing, Searching, Passionate, Playful, Poignant, Rollicking, Warm, Fiery, Wistful, Intimate, Laid-Back/Mellow, Sophisticated","Cool & Cocky, Empowerment, Guys Night Out, Heartache, Road Trip, TGIF, Day Driving, Freedom, Late Night, Lifecycle, Drinking, Hanging Out, Night Driving, Other Times & Places, Romantic Evening, Yearning, Healing/Comfort, Maverick",47:32,2852.0,Person,Male,GB,1958-05-25,,True,False,0,False,0.484,0.57,2,-6.756,1,0.0249,0.194,0.00551,0.141,0.432,101.363,4
