spotify_track_id,mbid,isrc,release_date,release_country,label,artist_type,gender,artist_country,artist_lifespan_begin,artist_lifespan_end,tags
5Rz67qqWLKmi4tZlAja89a,46f5116c-d48a-4124-8399-c1e36074d418,,,,,Group,,GB,1991,,
7LpCbvQnh1x6SeSAiVp1xG,38d880de-1fc6-4596-87d6-cb5df5891002,GBBQY0202061,2002,TW,台灣索尼音樂娛樂股份有限公司,Group,,GB,1991,,alternative pop/rock;alternative/indie rock;brit pop;british trad rock;britpop;contemporary pop/rock;hard rock;indie;indie rock;pop;pop/rock;rock;rock & roll
1PeOGXr2qgg3cr0IFceot2,bb1db141-a54c-4e02-aaed-e62e7c581ad3,,2002,TW,台灣索尼音樂娛樂股份有限公司,Group,,GB,1991,,
2NhzOhdlLtBuA7T5ZmO5hG,6b55fd60-8d8a-44c0-92bd-54efb610b9ea,,2002,NL,Sony Music Media,Group,,GB,1991,,
1wFBBRJ218jmNIlB9q9oS4,e592e48d-6672-4549-bba9-e38024d7945c,,2008,GB,,Group,,GB,1991,,britpop;pop;rock
7z5nCHqqK6z94bTL7ItTlu,294ab5df-856e-4ebd-a4d6-30be4c096e2c,,2005-07,GB,,Group,,GB,1991,,
0WOsnMkSRGtSsqO7XNwl0O,4a483882-796b-48d9-8956-2a28644ea7ae,GBBQY0202065,2002,AU,Sony Music,Group,,GB,1991,,alternative pop/rock;alternative/indie rock;brit pop;british trad rock;britpop;contemporary pop/rock;hard rock;indie rock;instrumental;pop;pop/rock;rock;rock & roll
3FAEhl7NDelHtkFNLxAH5V,614f50bf-e1d1-47fd-8872-6682fd750dc1,,,,,Group,,GB,1991,,
1BSJVQ4Q52gwUA6Y2fTgAI,5d962890-fb47-4db7-ac93-9c4576037594,GBBQY0202067,2002,AU,Sony Music,Group,,GB,1991,,alternative pop/rock;alternative rock;alternative/indie rock;brit pop;british trad rock;britpop;contemporary pop/rock;hard rock;indie;indie rock;pop;pop/rock;rock;rock & roll;rock and roll
6l2qjQCx80pXCu3PkCRe4B,2cc15125-2e5c-42e1-9cc8-f5b23796452b,GBBQY0202068,2002,AU,Sony Music,Group,,GB,1991,,alternative pop/rock;alternative/indie rock;brit pop;british trad rock;britpop;contemporary pop/rock;hard rock;indie rock;pop;pop/rock;rock;rock & roll
6r3bSOXTuirL6SIdu251Df,6d22d751-6cdf-40c3-9c32-b2bbe2a6dd25,GBQCP2000033,2010,AR,Sony Music;Big Brother,Group,,GB,1991,,
4tLq2tgqn1ozdMwt1rmcIr,390af50a-3d95-498a-84cf-7f7e480d3c60,,2005-11-28,GB,New Musical Express;Universal Music TV,Group,,GB,1991,,alternative rock;indie;rock
7l2mOp0Xje25VwilLdqFXb,01176de5-60fc-4037-832f-5b53d0e41da0,,2007-10-29,GB,Big Brother,Group,,GB,1991,,
26IGFgeenfHYk2nLVvavgO,7a5c2e7d-59fb-4644-9eaf-832a7814da30,,2007-10-29,GB,Big Brother,Group,,GB,1991,,
55OJ3pcoBXbVgTANuCbL5F,ebccfd6f-a096-46d9-af4f-ab4c48020081,GBBQY0500096,2005,CA,Epic,Group,,GB,1991,,alternative pop/rock;alternative rock;alternative/indie rock;brit pop;british trad rock;britpop;contemporary pop/rock;hard rock;pop;pop/rock;punk;rock
5BhubtCZQs9lwM6OJIO3dF,84f63447-fc39-43ed-945e-3f2ee7c1fd16,,2007-10-29,GB,Big Brother,Group,,GB,1991,,
77lx00su7nLZVUrCOH3fv0,52af6f52-089c-49ab-b700-4d6ca24adbd6,,2005,,,Group,,GB,1991,,
0YNiAnTL8YoQsbQxz45VHv,c1fa45b8-99c7-465a-aaf0-024c5fa0fc0b,,2005,,,Group,,GB,1991,,
0v6e3IbzNv6tuYaxJupAM1,c6767f45-fba6-48b9-8778-6593dfbec831,GBBQY0500095,2005,CA,Epic,Group,,GB,1991,,alternative pop/rock;alternative rock;alternative/indie rock;brit pop;british trad rock;britpop;contemporary pop/rock;hard rock;pop;pop/rock;punk;rock
1hSOSPrSFTLPIC792X0xFD,5a88ebbf-35e8-4683-b5e5-4b41dbf2be58,,2005-05-25,IT,The Godfatherecords,Group,,GB,1991,,
6JCS3ZGbrEMDmXzPnz74zU,b1701ffa-fe36-475a-8527-ea0fd13a203e,,2007-10-29,GB,Big Brother,Group,,GB,1991,,
2kfIGtU59KKoMpSuMDKDAG,e5686ad6-536e-4aa3-ab94-dcca6f46483d,GBQCP0800002,2008,ZA,Big Brother,Group,,GB,1991,,brit pop;britpop;indie rock;pop rock;rock
2Y9WDziUo09SY9NI0zhls6,b4f97522-88ea-4334-87f5-d5fe2ebbdf79,GBQCP0800003,2008,ZA,Big Brother,Group,,GB,1991,,alternative rock;brit pop;britpop;indie rock;madchester;pop rock;rock
28CKz2ueWn8tIcalRQQwdK,2b343b68-0c4a-4d56-b328-27c8caa380da,,2009,XW,[no label],Group,,GB,1991,,
36IPioEV4kO2ljjO1cupWX,7c1d34cd-cbea-4356-9a10-2e2b1a8246f4,,2008,BE,Universal Music Belgium,Group,,GB,1991,,
3znKsIYYHbrpzuMTtnm9wf,7dc7ee3c-abe0-4de0-b31f-7f7103d5c033,GBQCP2000038,2025-06-13,AL,Big Brother,Group,,GB,1991,,
3s1NOBKeyysOM1tpXPTKoR,933e0d84-af14-4d84-8e2e-a27abff2a38b,GBQCP0800007,2008,ZA,Big Brother,Group,,GB,1991,,alternative rock;brit pop;britpop;indie;indie rock;pop rock;rock
36DEaOuL66U4u4DpR7lgj4,b74bec0c-1d49-4a22-94e9-9371805975a1,,2008,GB,,Group,,GB,1991,,britpop;indie;pop;rock
75vXzp1f5OYFc0sDxTFB9Q,d6238403-5080-4ce0-b7f0-62c8b5c8befa,,,,,Group,,GB,1991,,
73IGsKq4gnSVfANY4GzO6f,c9e93c54-0cc0-4edf-809d-f0496c3dd8ea,GBQCP0800010,2008,ZA,Big Brother,Group,,GB,1991,,brit pop;britpop;indie rock;pop rock;rock
4LScmQqsBiQsAKr4aqH88l,8e53cb1d-c11a-4a7f-ae75-1915c172a3da,GBQCP0800011,2008,ZA,Big Brother,Group,,GB,1991,,brit pop;britpop;indie;indie rock;pop rock;rock
4c1YPfILOCOl9ByDBZaMtq,d67b3fa6-361c-4853-b22e-7cbdef2967fd,GBQCP0800012,2008,ZA,Big Brother,Group,,GB,1991,,alternative rock;brit pop;britpop;indie rock;pop rock;rock
5NtuKLR7VhHSFbT1lkAtrw,38817d63-ebc2-4288-8528-d8cd43b18a1d,GB3999400290,2010-06-09,JP,Big Brother,Group,,GB,1991,,
4nxLCMQplLSozaNlpYnCkg,141537bb-6c65-4784-9f7e-eb0942603538,,2008,GB,,Group,,GB,1991,,britpop;pop;rock
2M97Aw7I48Hu3JQwdswi39,34121088-be30-4305-bbe8-1dbca46499d9,,2023,GB,Sony Music,Person,Male,GB,1958-05-25,,
0kYjJXklze12GceFq4Xb7f,30d7599e-433f-40a0-a3c9-c877593fd88f,GBAQT9600260;GBUM70913191,1992,US,London Records;Go! Discs,Person,Male,GB,1958-05-25,,alternative rock;brit pop;electronic;indie rock;jazz;leftfield;mod;pop;power pop;psychedelic rock;rock;singer-songwriter;smooth jazz;soul
6rQWiaaIIVJ3hQK9DnSEkv,e2a1106a-9ca2-4637-b18e-526119abd374,GBAAN0080064,1992,US,London Records;Go! Discs,Person,Male,GB,1958-05-25,,alternative rock;electronic;indie rock;jazz;leftfield;mod;psychedelic rock;punk;rock;singer-songwriter;smooth jazz;soul
1V2NbFrzcuvSGxRkQTnaOt,022762a7-a0f6-4768-ac15-350bfb5522e5,GBAAN0080062,1992,US,London Records;Go! Discs,Person,Male,GB,1958-05-25,,alternative rock;electronic;indie rock;jazz;leftfield;mod;psychedelic rock;punk;rock;smooth jazz;soul
3FibyndYuFLblTnWbPocgl,30e69f9f-fe79-47f1-81c4-6ca5cad6ae20,GBAAN0080063,1992,US,London Records;Go! Discs,Person,Male,GB,1958-05-25,,alternative rock;art rock;electronic;indie rock;jazz;leftfield;mod;psychedelic rock;punk;rock;smooth jazz;soul
4BUoLWlAXYlzD95uA29vSZ,9c99278c-a755-46aa-ac19-0f07c1d1ba3a,GBAAN0080066,1992,US,London Records;Go! Discs,Person,Male,GB,1958-05-25,,alternative rock;electronic;indie rock;jazz;leftfield;mod;psychedelic rock;punk;rock;smooth jazz;soul
7CHMaEaRqgG7JLnLP5YFy9,08aec3fe-a5af-4697-80dc-a868f16c5b8d,GBAAN0080071,1992,US,London Records;Go! Discs,Person,Male,GB,1958-05-25,,alternative rock;electronic;indie rock;jazz;leftfield;mod;psychedelic rock;punk;rock;singer-songwriter;smooth jazz;soul
30wB4QgDHxxL9aRLnnbBp5,740f392b-339b-49f2-a770-9b74f105e718,GBAAN0080072,1992,US,London Records;Go! Discs,Person,Male,GB,1958-05-25,,alternative rock;electronic;indie rock;jazz;leftfield;mod;pop;psychedelic rock;punk;rock;singer-songwriter;smooth jazz;soul
3VchZNVTETPH4QHbf1MioX,5b534746-c8b6-4423-9222-7a35ba1e761c,GBAAN0080073,1992,US,London Records;Go! Discs,Person,Male,GB,1958-05-25,,alternative rock;electronic;indie rock;jazz;leftfield;mod;psychedelic rock;punk;rock;singer-songwriter;smooth jazz;soul
3Bg2hCiXR6U3EPg6f1RhdM,3eeaa992-fcb3-4354-a06d-b23100b55600,,1992,US,London Records;Go! Discs,Person,Male,GB,1958-05-25,,alternative rock;downtempo;electronic;indie rock;jazz;leftfield;mod;psychedelic rock;punk;rock;smooth jazz;soul;trip hop
1vtAtehgyFcTh9wSc0EE8k,00d4a319-0c45-45e8-bfc5-cc6a89057f5c,GBAAN0080074,1992,US,London Records;Go! Discs,Person,Male,GB,1958-05-25,,alternative rock;electronic;indie rock;jazz;leftfield;mod;psychedelic rock;punk;rock;smooth jazz;soul
79Uhf1utbFuvsxbzK0sms9,467ae41c-2602-44d0-a009-3cfa4c1336a0,,2003-10-20,GB,Family Recordings,Person,Male,GB,1958-05-25,,
1LEGtuvjcOpScn3LH6ogrL,6bc0b8ca-0203-41e8-b091-ef61f459f208,,2008-11-03,XE,BBC;Island;Universal;Universal UMC,Person,Male,GB,1958-05-25,,
4sthLZoAMNs8jRY6vRUTHS,11982144-83f6-41c0-a1e7-1cbe776f511e,,1994,XE,Go! Discs,Person,Male,GB,1958-05-25,,mod;rock
4dZUXxYLokasdfSNhB5T3Q,6a9bc2bf-34ea-49f5-9915-18e415d6582f,,2003,GB,Sanctuary Visual Entertainment,Person,Male,GB,1958-05-25,,
1No9FLbtdhDjuuQTbb8i1A,47dbcd3b-44d2-40c6-93f5-3a447c21a210,,1994,XE,Go! Discs,Person,Male,GB,1958-05-25,,alternative and punk;alternative/indie rock;mod;rock
4yENxtbqXMsIASxC1cBWge,4e6a103f-6586-46cd-bc9f-d6f70f766a86,GBAQT9400007,1993-09-06,XE,Go! Discs,Person,Male,GB,1958-05-25,,adult contemporary;alternative and punk;alternative/indie rock;britpop;chill;mellow;passionate;reflective;relaxed;rock;rock music;soul;yearning
4xuK7svvkJ5CnA8N52A0O0,3497c2f7-5c5a-4520-9d0b-06bdde89904c,,2008-11-10,GB,Universal,Person,Male,GB,1958-05-25,,
3WByqbR5SvatNDCNx8tLLJ,f59617ff-f085-431b-bb99-f311cadf441d,,1993-09-06,XE,Go! Discs,Person,Male,GB,1958-05-25,,alternative and punk;alternative/indie rock;britpop;mellow;passionate;reflective;rock;yearning
30MACKRJWzzMyXF57K7sZQ,d6a7a8f0-6e02-42b8-a887-fb6071f22ddf,GBAQT9400009,1993-09-06,XE,Go! Discs,Person,Male,GB,1958-05-25,,adult contemporary;alternative and punk;alternative/indie rock;blues rock;britpop;mellow;passionate;reflective;rock;yearning
3KVocHjYLgRyWTfDyVa7OF,09b88431-da93-45a2-a138-df9d8993c122,GBBLK0600102,2006-06-12,GB,V2,Person,Male,GB,1958-05-25,,britpop;indie;mod;pop;pop rock;rock;singer-songwriter
6HaMDUuXtRukMtWJDdoaEm,6d904feb-568c-4aca-b6d8-d9c3f22a6716,,2008-11-10,GB,Universal,Person,Male,GB,1958-05-25,,
0wSJYqsGKpi26GVoTxgmAt,cc9945dc-343e-45fb-b851-6b2a4a559608,GBAQT9400013,1993-09-06,XE,Go! Discs,Person,Male,GB,1958-05-25,,alternative and punk;alternative/indie rock;britpop;cool;mellow;passionate;reflective;rock;soul
2dXQzZU8VrHZIR6NYub3mW,59eac96c-5a06-4e21-bc1e-000147863ba8,GBAQT9400015,1993-09-06,XE,Go! Discs,Person,Male,GB,1958-05-25,,adult contemporary;alternative and punk;alternative/indie rock;britpop;easy listening;melancholy;mellow;passionate;reflective;rock;yearning
5AwkQ2TeYSRUGAivMWuFtZ,87f15683-ec2b-460d-8489-21010c305531,GBAAN0080102,1993-08-23,GB,Go! Discs,Person,Male,GB,1958-05-25,,alternative and punk;brit pop;mod;pop;pop rock;rock
1w2PdX20DUVNPBLmAkSjo8,beb99ce5-73c5-4659-ac32-c7785b6f638a,,1994,GB,Go! Discs,Person,Male,GB,1958-05-25,,alternative and punk;rock
4QOgSV879luNSFfIX3Polh,1c783a06-5c35-489b-bbe0-595b1e6308db,,1993,GB,Go! Discs,Person,Male,GB,1958-05-25,,
236AvzoCN1C3VFmVZ7dnwo,ec2c82a3-2cdb-466c-9892-0f924ab1c815,GBAAN0080123,1993-11-01,GB,Go! Discs,Person,Male,GB,1958-05-25,,alternative and punk;brit pop;instrumental;mod;pop;pop rock;rock
6uCOkIHzw4hTeKtc9bLNZO,dde0e83c-020d-4efc-a4e1-c6da8f330d3c,,2007,XE,Island,Person,Male,GB,1958-05-25,,alternative and punk;rock
4qaIOhuqSB6JrkZKDsVygw,314ef4b6-031b-4d04-97f5-3dd11d2ab00a,,2007,XE,Island,Person,Male,GB,1958-05-25,,alternative and punk;rock
2fptHxyR5SQIazmNj9cAvl,f302b2fd-d62e-4a00-ba26-e76a1de75571,,2007,XE,Island,Person,Male,GB,1958-05-25,,alternative and punk;rock
4RaZ7BF9DTlSpmqphlugR5,2b881f70-a6a7-4c01-9f61-8faeeb63e31f,,2008-06,GB,Q,Person,Male,GB,1958-05-25,,
5uIfDOBO1kFGtZ0tvSE0fj,2bbd1a09-978d-4978-af52-48226d9f47b9,GBAQT9500044,1995,US,Go! Discs;London Records,Person,Male,GB,1958-05-25,,indie rock;power pop;punk;rock;rock and roll;singer-songwriter
0TNdwzQMd24OUlU1wiLKun,ae44f0a8-7041-4d5e-80a7-3c328f4969ad,GBAQT9500045,1995,US,Go! Discs;London Records,Person,Male,GB,1958-05-25,,indie rock;pop rock;punk;rock;rock and roll
6hKi7fbGQu9gqfgc6TTeX9,0de76764-b37d-4ca0-a488-bb815fba06e6,,2000,XE,Warner Music Vision,Person,Male,GB,1958-05-25,,
2c2hzTm2y642D0KBWo4UOv,9286cd3e-72e8-45ec-82aa-89581b7064b3,,2002-11-18,GB,Warner Music Vision,Person,Male,GB,1958-05-25,,alternative rock;rock
2cT1tNZcoORINfbvHksMXW,bf979967-8311-4d1f-94b3-28595f96a9df,GBAQT9500048,1995,US,Go! Discs;London Records,Person,Male,GB,1958-05-25,,indie;indie rock;punk;rock;rock and roll;singer-songwriter
07i1tip7JGbWZBtrfhsPXI,84e938de-66fe-4424-a962-b9a630aad1e1,GBAQT9500049,1995,US,Go! Discs;London Records,Person,Male,GB,1958-05-25,,alternative punk;indie rock;punk;rock;rock and roll
5s0l1SDNxf0thprYf9GHUd,db9cb13e-f790-4ec9-96d6-11cdd0f2a478,,1998,GB,Independiente,Person,Male,GB,1958-05-25,,
70yop4wYJrmfPPNylXFG2d,886fdcfc-9db0-4f40-a1a9-8edcd0c2d080,,1998-11,GB,Island,Person,Male,GB,1958-05-25,,alternative rock
3zXg1Z3bjw5RApbEW7vY8n,a8c55a1d-01bd-48dc-add5-066d47eb0b42,,2008-11-03,XE,BBC;Island;Universal;Universal UMC,Person,Male,GB,1958-05-25,,
41LnjzVXebI9Ro59LGRZl2,e103b285-6605-4585-aeb9-6daafe20d7e4,GBAQT9500055,1995,US,Go! Discs;London Records,Person,Male,GB,1958-05-25,,indie rock;punk;rock;rock and roll
4DEctQVsoAveyZ795BzUCq,906a0116-8787-4a83-b537-145910b3c55d,GBAQT9500057,1995,US,Go! Discs;London Records,Person,Male,GB,1958-05-25,,indie rock;punk;rock;rock and roll;singer-songwriter
4uV0ocM3qgbZFTEeVWmKAY,6ccd6bb0-8e5b-4283-ac3c-a08bfe3978b4,GBAQT9600183,1996,GB,Go! Discs,Person,Male,GB,1958-05-25,,alternative rock;british indie rock pop;indie rock;new wave;pop;pop rock;rock;singer-songwriter
5nlJlh1XFgyYqBRQDd1S2x,31dc27b7-c60d-455d-aa79-5749a4c385e8,,2008-11-03,XE,BBC;Island;Universal;Universal UMC,Person,Male,GB,1958-05-25,,
6XvUlXv8zirjcLUKXXhcJL,b97b094e-3d86-4a5d-af84-ce96de48d185,GBAAN9700114,1997-06-20,JP,Island,Person,Male,GB,1958-05-25,,britpop;indie rock;mod;rock
4znSez3OpTvbJ0yBQlgtUA,411c0573-f516-429f-9f14-a617612457ba,,1997-09-08,GB,The Big Issue;XFM,Person,Male,GB,1958-05-25,,
0dMUJ24XZXoAaDav1FtAFB,9d638476-fc85-439e-959a-b27e506381f3,,2008-11-10,GB,Universal,Person,Male,GB,1958-05-25,,
6GC7UItcPb8wE2RLapfo8u,ec463703-e012-4196-8344-90e4c76481e9,,2008-11-03,XE,BBC;Island;Universal;Universal UMC,Person,Male,GB,1958-05-25,,
2DcxMIrkDY8LoVsAwVPa7s,d6a522ef-2910-4e35-8b74-a5f0cbb1b05f,GBAAN9700119,1997-06-20,JP,Island,Person,Male,GB,1958-05-25,,britpop;indie;indie rock;mod;pop;r&b;rock;soul
07yc2Y5A8UmHxTkNv0UbwW,e0e8c6d0-b882-4990-8e8d-bbda68bac4a3,,1998,GB,PolyGram TV,Person,Male,GB,1958-05-25,,
2R71xIUVyMOhOZPFMpRinJ,72a55ee5-07d3-4f7a-9572-247bd2f81ea5,,2008-11-03,XE,BBC;Island;Universal;Universal UMC,Person,Male,GB,1958-05-25,,
08pTJ7YUPQOxW9FvPhfTtN,7336fdae-326b-4bca-924e-c430d13aab6e,,1997,GB,Island,Person,Male,GB,1958-05-25,,
5OdCxy4BKPYszdgCyKcR9p,fbd8c251-c436-43fa-92ef-6734c0e4b710,GBAAN9700123,1997-06-20,JP,Island,Person,Male,GB,1958-05-25,,britpop;indie;indie rock;mod;pop;rock;singer-songwriter
5WuGoApgTn7Xpi29kFTJ1Q,2e4c5f84-8649-4cdb-924b-b75d20ee4de9,,2000,GB,Island,Person,Male,GB,1958-05-25,,classic rock;indie;pop rock;punk;rock
4sITZvwJZUEJUKPx3yKACZ,f5307ad5-caf9-41a1-a177-48864c9369fa,,2000,XE,Warner Music Vision,Person,Male,GB,1958-05-25,,
5e6nwfnbQM7BHlmS0czDHT,6733eac9-dc19-4e2d-9f04-6b7430d50b35,GBAAN0000021,2000,GB,Island,Person,Male,GB,1958-05-25,,indie;mod;pop;pop rock;rock
4QfOAyp4Ia56sjIof6TsMF,4e21fcb3-967b-450f-b89d-0f0677968538,GBAAN0000022,2000,GB,Island,Person,Male,GB,1958-05-25,,classic rock;indie;pop rock;punk;rock
7EGnWTG4w8TdS6wgTk34Dm,1f46e7f0-aea4-475a-ad5b-8470ce60b3fb,GBAAN0000023,2000,GB,Island,Person,Male,GB,1958-05-25,,classic rock;indie;pop rock;punk;rock;singer-songwriter
5qudKL5r9xKNm0RIS8ThDM,8339e021-3b46-43a1-b5b0-6937d65de427,GBAAN0000024,2000,GB,Island,Person,Male,GB,1958-05-25,,classic rock;indie;pop rock;punk;rock
67jkslpMrmhhdYmPCd4VIg,2fd3d068-33da-45d5-812e-55dcb199a700,,2008-11-10,GB,Universal,Person,Male,GB,1958-05-25,,
0eK6KyhZrtS0naQIPYPhZf,7ce22c8c-cb57-4fa3-a3d4-56459d1a11c2,GBAAN0000026,2000,GB,Island,Person,Male,GB,1958-05-25,,indie;mod;pop rock;punk;rock
5HQWwPGmieWy7mUQ0259aI,6e27965e-36e0-4462-8d62-a08ec4604cd1,GBAAN0000027,2000,GB,Island,Person,Male,GB,1958-05-25,,classic rock;indie;pop rock;punk;rock
5RXtRlsoW3BqFUQlLsCTil,6831a65f-539e-4b57-b9f2-3c6aab2ae7cb,GBAAN0000028,2000,GB,Island,Person,Male,GB,1958-05-25,,classic rock;indie;pop rock;punk;rock;singer-songwriter
4yfFPrUTSlTcn5WKUh5CnD,c573fbcb-7fb5-42f6-ba0f-76288560ea7f,GBBPF0100585,2001,GB,Independiente,Person,Male,GB,1958-05-25,,acoustic rock;alternative & punk;alternative rock;pop rock;punk;rock;singer-songwriter
10vZwMt7JBh8W3ASXctVTW,c14324ad-da52-4472-b74a-0e4f82c2e0e5,GBBPF0100589,2001,GB,Independiente,Person,Male,GB,1958-05-25,,acoustic rock;alternative & punk;alternative rock;britpop;pop rock;punk;rock;singer-songwriter
6jraJ3aWTUBNWOgp5imcsS,94d0d7aa-3349-48eb-9c3e-4a666c6ac27d,,2006,GB,Sunday Express,Person,Male,GB,1958-05-25,,rock
5KJnF5yvf9C9wC6ckU9YY9,75570eae-bb32-4904-b78b-e54f90c9a616,GBBPF0100593,2001,GB,Independiente,Person,Male,GB,1958-05-25,,acoustic rock;alternative & punk;alternative rock;pop rock;punk;rock
5uRWCoPprJuTRtMfbrhYSq,012460a3-7ff7-43cc-be03-2ee430a078c1,GBBPF0100592,2001,GB,Independiente,Person,Male,GB,1958-05-25,,acoustic rock;alternative & punk;alternative rock;pop;pop rock;rock;singer-songwriter
4610UBPscnAHWqX7sh4802,17674d86-619b-4603-9ce7-ffbd41ac190e,GBBPF0100596,2001,GB,Independiente,Person,Male,GB,1958-05-25,,acoustic rock;alternative & punk;alternative rock;pop rock;punk;rock;singer-songwriter
0HlMUOV0RFXM292itYvbse,a3db77f4-040c-40ad-bb82-c566987eded0,,,,,Person,Male,GB,1958-05-25,,
1sL9ChAdl3P6LbsoWzdZeR,442dcc3b-a7b3-4e22-a10a-999f0fcfe17e,,2006,GB,Sunday Express,Person,Male,GB,1958-05-25,,rock
7xWQpmrgeO0lvAAJdwMOtT,154d47a2-f339-4ac3-96b9-0b132a56482f,GBBLK0600110,2006-06-12,GB,V2,Person,Male,GB,1958-05-25,,britpop;mod;pop;pop rock;rock;singer-songwriter
6wACmLlwSvXJE8m0m2H9jD,c6a80897-79e8-4214-b1da-b88c0a91691a,GBBPF0200742,2002,AU,Independiente,Person,Male,GB,1958-05-25,,indie rock;mod;pop;rock
0NIv9R7tqBzW0Tfqa8aqX0,fcc2d2ab-310d-4a8e-b1af-a282978d5ab3,,2005,XE,Warner Music Vision;Baker Street Recordings;BBC,Person,Male,GB,1958-05-25,,
6J9t5b2YPvpSa5rsyAceLD,bed34fdf-a285-4c07-b26e-3b5888b5a922,GBBPF0200761,2002,GB,Independiente,Person,Male,GB,1958-05-25,,alternative rock;britpop;indie;mod;new wave;pop;pop rock;rock
6dMYYEc9vKDKn6Z4mumQ5z,0ae4754c-5829-4a95-a784-fec1caa8c2b2,GBBPF0200737,2002,AU,Independiente,Person,Male,GB,1958-05-25,,indie rock;mod;pop;rock
2ahboMQIhJi5gwXFL1V1K8,f0ea21cd-2963-4869-aa55-9e5b849a84c0,GBBPF0200741,2002,AU,Independiente,Person,Male,GB,1958-05-25,,indie rock;mod;pop;rock
1ZfSfLLMxKlzHjmoSieWpe,d129379f-9105-42cb-b693-94a97e4373d4,GBBPF0200745,2002,AU,Independiente,Person,Male,GB,1958-05-25,,indie rock;mod;pop;rock;singer-songwriter
7DhsCfgoK86X4tje0InpL3,bbac5187-dd92-4843-b1cf-5e0733afb774,GBBPF0200735,2002,AU,Independiente,Person,Male,GB,1958-05-25,,indie rock;mod;pop;rock
20pfhtmstfJ2uOvyjVUcMS,4657d0e1-a195-45c2-be16-783641a1ac1f,GBBPF0200743,2002,AU,Independiente,Person,Male,GB,1958-05-25,,indie rock;mod;pop;rock
480UacZvKzWh2Rm8LYVcah,babd28a5-da30-4f01-b66b-6d88ce22965a,GBBPF0200747,2002,AU,Independiente,Person,Male,GB,1958-05-25,,indie rock;mod;pop;rock
2ccUG1vL2lOOa9thi4A5U6,ebba90d9-e2e8-4130-b9ec-d05da31dc92d,GBBPF0200746,2002,AU,Independiente,Person,Male,GB,1958-05-25,,indie rock;mod;pop;rock
1N7IDbhQrsKL8Vf0dx6Pxd,1e5aa917-b095-43d0-b2e6-c95fc846f0de,GBBPF0200739,2002,AU,Independiente,Person,Male,GB,1958-05-25,,indie rock;mod;pop;rock
65uIItGG6ZWNNKXr47FMCu,b6691482-9a02-4af2-9f28-317cb1ec5afc,,2003-01-14,US,Yep Roc Records,Person,Male,GB,1958-05-25,,indie rock;mod;rock
4zz1TGTA5m5ixeiKK3DbhP,414fe4b1-77c2-4318-b012-32af5fbce1e2,GBBPF0200751,2002,GB,Independiente,Person,Male,GB,1958-05-25,,indie rock;mod;punk;rock
7EXzxqFcL1Ko7AHu9OtkFW,97ba54fb-e4e9-41a2-883a-21b392f494a2,GBBPF0200752,2002,GB,Independiente,Person,Male,GB,1958-05-25,,indie rock;mod;punk;rock
32cn8hkQKCjZ31kByVSdSd,dbd0607f-d1a0-4034-8744-b9bda0499780,GBBPF0200805,2002-09-16,GB,Island,Person,Male,GB,1958-05-25,,indie rock;mod;punk;rock
60LXIoAGW5tdqQxjaVa1v7,d881fb24-2298-4c27-993d-77e0b1d1678d,GBAQT9600040,1996-02,,Go! Discs,Person,Male,GB,1958-05-25,,alternative singer-songwriter;brit pop;jazz;pop;pop rock;rock
02V1k5rXTqkuNoZRXL8jQq,addb186d-3575-4ad6-adcd-57c8618632a3,GBAAN0080121,2003-08-25,GB,Universal,Person,Male,GB,1958-05-25,,brit pop;jazz;pop rock;rock
6Xdxw1uXa2lojI8NMH9BoQ,b90b671c-6759-458d-80ba-45f4fed51cd3,GBAAN9700147,1997,JP,Island,Person,Male,GB,1958-05-25,,brit pop;indie rock;jazz;pop;pop rock;rock
7LVpojqnYck6SUiT3bUbaK,5044ec5d-c423-47ac-807d-23a301d7d876,,1992,FR,Sangatte Records,Person,Male,GB,1958-05-25,,
7ssOnImYuoE13rAFXHC7NN,199ec1e4-390a-49e7-b5d5-5fb78a0bb004,GBAAN0000018,2003-08-25,GB,Universal,Person,Male,GB,1958-05-25,,brit pop;jazz;pop;pop rock;rock
3qekL6T0lllTc4JhoRMppR,d333409f-456b-4cae-a9b4-a551acdc9b36,GBUM72401412,2002-11,GB,Uncut,Person,Male,GB,1958-05-25,,brit pop;pop
0jiONMGw3WLuKNa8m9DEAT,e1af52ba-055f-4299-a5ff-427a0ba1e6be,,2008-11-03,XE,BBC;Island;Universal;Universal UMC,Person,Male,GB,1958-05-25,,
6KaWkjePVunj8OsKkVGTVs,779aa25a-b45e-4c81-80dc-e2fa9e001f80,GBAQT9500033,2003-08-25,GB,Universal,Person,Male,GB,1958-05-25,,brit pop;britpop;jazz;pop;pop rock;rock
0fonpJQPYLy8qlXB0jMRbM,c59977db-6377-4a0c-abb6-46a626b3d419,GBAQT9500034,2003-08-25,GB,Universal,Person,Male,GB,1958-05-25,,brit pop;indie rock
39QAv5nc6KbCLxNZuS7b8K,9ad4e085-1199-46f0-8da8-653beaeab50a,GBAQT9500085,1995-07-06,GB,Go! Discs,Person,Male,GB,1958-05-25,,acoustic rock;ballad;blues rock;brit pop;indie rock;pop;rock
2gnXUwwqdT21pxvWfdeTUA,5bd1af7b-13ae-4c35-aaa3-e8aa325f43c8,GBAAN9700148,1997,JP,Island,Person,Male,GB,1958-05-25,,brit pop;jazz;pop;pop rock;rock
