artist_name,album_title,song_title,track_number,allmusic_song_genre,allmusic_song_style,allmusic_song_mood,allmusic_song_theme,allmusic_composers,allmusic_track_pick,allmusic_album_genre,allmusic_album_style,allmusic_album_mood,allmusic_album_theme,allmusic_album_duration,allmusic_recording_location,allmusic_release_date,allmusic_album_duration_sec
Manic Street Preachers,Know Your Enemy,Let Robeson Sing,5,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Cerebral, Poignant, Bittersweet, Dramatic, Earnest, Intimate, Literate, Reflective, Theatrical, Cathartic",Unknown,"James Dean Bradfield, Sean Moore",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Angst-Ridden, Cathartic, Cerebral, Intense, Theatrical, Fiery, Harsh, Poignant, Visceral, Confrontational, Dramatic, Freewheeling, Literate, Provocative, Tense/Anxious",Unknown,01:13:26,Air and Rack,2001-03-19,4406.0
Manic Street Preachers,Know Your Enemy,The Year of Purification,6,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Angst-Ridden, Cerebral, Intense, Poignant, Dramatic, Elaborate, Energetic, Theatrical, Cathartic",Unknown,"James Dean Bradfield, Sean Moore",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Angst-Ridden, Cathartic, Cerebral, Intense, Theatrical, Fiery, Harsh, Poignant, Visceral, Confrontational, Dramatic, Freewheeling, Literate, Provocative, Tense/Anxious",Unknown,01:13:26,Air and Rack,2001-03-19,4406.0
Manic Street Preachers,Know Your Enemy,Wattsville Blues,7,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Angst-Ridden, Acerbic, Cathartic, Cerebral, Bitter, Cynical/Sarcastic, Harsh, Literate, Snide, Wry",Unknown,"James Dean Bradfield, Sean Moore",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Angst-Ridden, Cathartic, Cerebral, Intense, Theatrical, Fiery, Harsh, Poignant, Visceral, Confrontational, Dramatic, Freewheeling, Literate, Provocative, Tense/Anxious",Unknown,01:13:26,Air and Rack,2001-03-19,4406.0
Manic Street Preachers,Know Your Enemy,Miss Europa Disco Dancer,8,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Cerebral, Intense, Angst-Ridden, Cynical/Sarcastic, Harsh, Visceral, Cathartic",Unknown,"James Dean Bradfield, Sean Moore",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Angst-Ridden, Cathartic, Cerebral, Intense, Theatrical, Fiery, Harsh, Poignant, Visceral, Confrontational, Dramatic, Freewheeling, Literate, Provocative, Tense/Anxious",Unknown,01:13:26,Air and Rack,2001-03-19,4406.0
Manic Street Preachers,Know Your Enemy,Dead Martyrs,9,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Angst-Ridden, Cerebral, Intense, Confrontational, Cynical/Sarcastic, Fiery, Freewheeling, Harsh, Provocative, Raucous, Tense/Anxious, Theatrical, Cathartic",Unknown,"James Dean Bradfield, Sean Moore",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Angst-Ridden, Cathartic, Cerebral, Intense, Theatrical, Fiery, Harsh, Poignant, Visceral, Confrontational, Dramatic, Freewheeling, Literate, Provocative, Tense/Anxious",Unknown,01:13:26,Air and Rack,2001-03-19,4406.0
Manic Street Preachers,Know Your Enemy,His Last Painting,10,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Cerebral, Poignant, Angst-Ridden, Brooding, Literate, Reflective, Cathartic",Unknown,"James Dean Bradfield, Sean Moore",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Angst-Ridden, Cathartic, Cerebral, Intense, Theatrical, Fiery, Harsh, Poignant, Visceral, Confrontational, Dramatic, Freewheeling, Literate, Provocative, Tense/Anxious",Unknown,01:13:26,Air and Rack,2001-03-19,4406.0
Manic Street Preachers,Know Your Enemy,My Guernica,11,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Freewheeling, Angst-Ridden, Brash, Fiery, Cathartic, Cerebral, Intense, Provocative, Visceral, Energetic, Theatrical",Unknown,"James Dean Bradfield, Sean Moore",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Angst-Ridden, Cathartic, Cerebral, Intense, Theatrical, Fiery, Harsh, Poignant, Visceral, Confrontational, Dramatic, Freewheeling, Literate, Provocative, Tense/Anxious",Unknown,01:13:26,Air and Rack,2001-03-19,4406.0
Manic Street Preachers,Know Your Enemy,The Convalescent,12,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Angst-Ridden, Cathartic, Confrontational, Fiery, Bitter, Cynical/Sarcastic, Cerebral, Intense, Visceral, Harsh, Angry",Unknown,"James Dean Bradfield, Sean Moore",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Angst-Ridden, Cathartic, Cerebral, Intense, Theatrical, Fiery, Harsh, Poignant, Visceral, Confrontational, Dramatic, Freewheeling, Literate, Provocative, Tense/Anxious",Unknown,01:13:26,Air and Rack,2001-03-19,4406.0
Manic Street Preachers,Know Your Enemy,Royal Correspondent,13,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Angst-Ridden, Tense/Anxious, Intense, Paranoid, Cathartic, Confrontational, Dramatic, Visceral",Unknown,"James Dean Bradfield, Sean Moore",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Angst-Ridden, Cathartic, Cerebral, Intense, Theatrical, Fiery, Harsh, Poignant, Visceral, Confrontational, Dramatic, Freewheeling, Literate, Provocative, Tense/Anxious",Unknown,01:13:26,Air and Rack,2001-03-19,4406.0
Manic Street Preachers,Know Your Enemy,Epicentre,14,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Angst-Ridden, Cerebral, Intense, Dramatic, Fiery, Passionate, Tense/Anxious, Cathartic",Unknown,"James Dean Bradfield, Sean Moore",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Angst-Ridden, Cathartic, Cerebral, Intense, Theatrical, Fiery, Harsh, Poignant, Visceral, Confrontational, Dramatic, Freewheeling, Literate, Provocative, Tense/Anxious",Unknown,01:13:26,Air and Rack,2001-03-19,4406.0
Manic Street Preachers,Know Your Enemy,Baby Elian,15,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Angst-Ridden, Cerebral, Intense, Dramatic, Fiery, Passionate, Searching, Urgent, Theatrical, Cathartic",Unknown,"James Dean Bradfield, Sean Moore",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Angst-Ridden, Cathartic, Cerebral, Intense, Theatrical, Fiery, Harsh, Poignant, Visceral, Confrontational, Dramatic, Freewheeling, Literate, Provocative, Tense/Anxious",Unknown,01:13:26,Air and Rack,2001-03-19,4406.0
Manic Street Preachers,Know Your Enemy,Freedom of Speech Won't Feed My Children,16,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Angst-Ridden, Cerebral, Intense, Bitter, Confrontational, Fiery, Freewheeling, Harsh, Passionate, Provocative, Urgent, Theatrical, Cathartic",Unknown,"James Dean Bradfield, Sean Moore",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Angst-Ridden, Cathartic, Cerebral, Intense, Theatrical, Fiery, Harsh, Poignant, Visceral, Confrontational, Dramatic, Freewheeling, Literate, Provocative, Tense/Anxious",Unknown,01:13:26,Air and Rack,2001-03-19,4406.0
Manic Street Preachers,Know Your Enemy,The Masses Against the Classes,17,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Angst-Ridden, Freewheeling, Brash, Fiery, Cathartic, Confrontational, Intense, Tense/Anxious, Angry, Acerbic, Aggressive, Bitter, Cerebral, Harsh, Provocative, Raucous, Volatile, Theatrical",Unknown,"James Dean Bradfield, Sean Moore",True,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Angst-Ridden, Cathartic, Cerebral, Intense, Theatrical, Fiery, Harsh, Poignant, Visceral, Confrontational, Dramatic, Freewheeling, Literate, Provocative, Tense/Anxious",Unknown,01:13:26,Air and Rack,2001-03-19,4406.0
Manic Street Preachers,Know Your Enemy,So Why So Sad,18,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Indulgent, Theatrical, Cerebral, Dramatic, Elaborate, Literate, Visceral, Bright, Cathartic, Passionate, Poignant, Reflective, Intense",Unknown,"James Dean Bradfield, Sean Moore, Bobby Dazzler, Christian Scallan, Dave Eringa, David Holmes, Femio Hernández, Ger McDonnell, Greg Haver, Guy Massey, Jagz Kooner, Jon Bailey, Lee Butler, Mike Hedges, Nicky Wire, Phil Mossman, Tom Lord-Alge",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Angst-Ridden, Cathartic, Cerebral, Intense, Theatrical, Fiery, Harsh, Poignant, Visceral, Confrontational, Dramatic, Freewheeling, Literate, Provocative, Tense/Anxious",Unknown,01:13:26,Air and Rack,2001-03-19,4406.0
Manic Street Preachers,Louder Than War,Cuba Documentary with Live Footage,1,Unknown,Unknown,Unknown,Unknown,Unknown,False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Anguished/Distraught, Cathartic, Confrontational, Gutsy, Passionate, Stately, Angry, Angst-Ridden, Cerebral, Earnest, Melancholy, Bitter, Cynical/Sarcastic, Hostile, Manic, Provocative, Rebellious, Theatrical, Visceral",Politics/Society,Unknown,Unknown,2001-09-11,
Manic Street Preachers,Louder Than War,Found That Soul,2,Unknown,Unknown,Unknown,Unknown,Unknown,False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Anguished/Distraught, Cathartic, Confrontational, Gutsy, Passionate, Stately, Angry, Angst-Ridden, Cerebral, Earnest, Melancholy, Bitter, Cynical/Sarcastic, Hostile, Manic, Provocative, Rebellious, Theatrical, Visceral",Politics/Society,Unknown,Unknown,2001-09-11,
Manic Street Preachers,Louder Than War,Motorcycle Emptiness,3,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Hard Rock","Dramatic, Earnest, Passionate, Searching, Theatrical, Cathartic, Cerebral, Literate, Indulgent, Elaborate",Unknown,Unknown,False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Anguished/Distraught, Cathartic, Confrontational, Gutsy, Passionate, Stately, Angry, Angst-Ridden, Cerebral, Earnest, Melancholy, Bitter, Cynical/Sarcastic, Hostile, Manic, Provocative, Rebellious, Theatrical, Visceral",Politics/Society,Unknown,Unknown,2001-09-11,
Manic Street Preachers,Louder Than War,Kevin Carter,4,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Hard Rock","Angst-Ridden, Dramatic, Cathartic, Earnest, Brooding, Intense, Passionate, Poignant, Reflective, Tense/Anxious, Urgent, Searching",Unknown,Unknown,False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Anguished/Distraught, Cathartic, Confrontational, Gutsy, Passionate, Stately, Angry, Angst-Ridden, Cerebral, Earnest, Melancholy, Bitter, Cynical/Sarcastic, Hostile, Manic, Provocative, Rebellious, Theatrical, Visceral",Politics/Society,Unknown,Unknown,2001-09-11,
Manic Street Preachers,Louder Than War,Ocean Spray,5,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Angst-Ridden, Searching, Cathartic, Cerebral, Poignant, Reflective, Earnest, Literate, Bittersweet, Intimate",Unknown,Manic Street Preachers,False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Anguished/Distraught, Cathartic, Confrontational, Gutsy, Passionate, Stately, Angry, Angst-Ridden, Cerebral, Earnest, Melancholy, Bitter, Cynical/Sarcastic, Hostile, Manic, Provocative, Rebellious, Theatrical, Visceral",Politics/Society,Unknown,Unknown,2001-09-11,
Manic Street Preachers,Louder Than War,"If You Tolerate This, Your Children Will Be Next",6,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Hard Rock","Bittersweet, Cathartic, Laid-Back/Mellow, Melancholy, Poignant, Rousing, Intimate, Passionate, Plaintive, Wistful, Reflective",Unknown,Unknown,False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Anguished/Distraught, Cathartic, Confrontational, Gutsy, Passionate, Stately, Angry, Angst-Ridden, Cerebral, Earnest, Melancholy, Bitter, Cynical/Sarcastic, Hostile, Manic, Provocative, Rebellious, Theatrical, Visceral",Politics/Society,Unknown,Unknown,2001-09-11,
Manic Street Preachers,Louder Than War,Let Robeson Sing,7,Unknown,Unknown,Unknown,Unknown,Unknown,False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Anguished/Distraught, Cathartic, Confrontational, Gutsy, Passionate, Stately, Angry, Angst-Ridden, Cerebral, Earnest, Melancholy, Bitter, Cynical/Sarcastic, Hostile, Manic, Provocative, Rebellious, Theatrical, Visceral",Politics/Society,Unknown,Unknown,2001-09-11,
Manic Street Preachers,Louder Than War,The Year of Purification,8,Unknown,Unknown,Unknown,Unknown,Unknown,False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Anguished/Distraught, Cathartic, Confrontational, Gutsy, Passionate, Stately, Angry, Angst-Ridden, Cerebral, Earnest, Melancholy, Bitter, Cynical/Sarcastic, Hostile, Manic, Provocative, Rebellious, Theatrical, Visceral",Politics/Society,Unknown,Unknown,2001-09-11,
Manic Street Preachers,Louder Than War,Baby Elian,9,Unknown,Unknown,Unknown,Unknown,Unknown,False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Anguished/Distraught, Cathartic, Confrontational, Gutsy, Passionate, Stately, Angry, Angst-Ridden, Cerebral, Earnest, Melancholy, Bitter, Cynical/Sarcastic, Hostile, Manic, Provocative, Rebellious, Theatrical, Visceral",Politics/Society,Unknown,Unknown,2001-09-11,
Manic Street Preachers,Louder Than War,Miss Europa Disco Dancer,10,Unknown,Unknown,Unknown,Unknown,Unknown,False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Anguished/Distraught, Cathartic, Confrontational, Gutsy, Passionate, Stately, Angry, Angst-Ridden, Cerebral, Earnest, Melancholy, Bitter, Cynical/Sarcastic, Hostile, Manic, Provocative, Rebellious, Theatrical, Visceral",Politics/Society,Unknown,Unknown,2001-09-11,
Manic Street Preachers,Louder Than War,Wattsville Blues,11,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Angst-Ridden, Acerbic, Cathartic, Cerebral, Bitter, Cynical/Sarcastic, Harsh, Literate, Snide, Wry",Unknown,Unknown,False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Anguished/Distraught, Cathartic, Confrontational, Gutsy, Passionate, Stately, Angry, Angst-Ridden, Cerebral, Earnest, Melancholy, Bitter, Cynical/Sarcastic, Hostile, Manic, Provocative, Rebellious, Theatrical, Visceral",Politics/Society,Unknown,Unknown,2001-09-11,
Manic Street Preachers,Louder Than War,You Love Us,12,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Hard Rock","Angst-Ridden, Intense, Provocative, Theatrical, Energetic, Raucous, Brash, Cynical/Sarcastic, Fiery, Freewheeling, Passionate, Manic, Visceral",Unknown,Unknown,False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Anguished/Distraught, Cathartic, Confrontational, Gutsy, Passionate, Stately, Angry, Angst-Ridden, Cerebral, Earnest, Melancholy, Bitter, Cynical/Sarcastic, Hostile, Manic, Provocative, Rebellious, Theatrical, Visceral",Politics/Society,Unknown,Unknown,2001-09-11,
Manic Street Preachers,Louder Than War,Motown Junk,13,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Hard Rock, Britpop","Ambitious, Confident, Visceral, Brash, Reflective, Anguished/Distraught, Boisterous, Cerebral, Confrontational, Dramatic, Energetic, Fiery, Freewheeling, Intense, Rambunctious, Rebellious, Literate, Volatile, Tense/Anxious",Unknown,Unknown,False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Anguished/Distraught, Cathartic, Confrontational, Gutsy, Passionate, Stately, Angry, Angst-Ridden, Cerebral, Earnest, Melancholy, Bitter, Cynical/Sarcastic, Hostile, Manic, Provocative, Rebellious, Theatrical, Visceral",Politics/Society,Unknown,Unknown,2001-09-11,
Manic Street Preachers,Louder Than War,Australia,14,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Hard Rock","Stately, Dramatic, Literate, Passionate, Exuberant, Earnest, Theatrical, Cathartic, Reverent, Rousing, Intense",Unknown,Unknown,False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Anguished/Distraught, Cathartic, Confrontational, Gutsy, Passionate, Stately, Angry, Angst-Ridden, Cerebral, Earnest, Melancholy, Bitter, Cynical/Sarcastic, Hostile, Manic, Provocative, Rebellious, Theatrical, Visceral",Politics/Society,Unknown,Unknown,2001-09-11,
Manic Street Preachers,Louder Than War,Rock and Roll Music,15,Unknown,Unknown,Unknown,Unknown,Unknown,False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Anguished/Distraught, Cathartic, Confrontational, Gutsy, Passionate, Stately, Angry, Angst-Ridden, Cerebral, Earnest, Melancholy, Bitter, Cynical/Sarcastic, Hostile, Manic, Provocative, Rebellious, Theatrical, Visceral",Politics/Society,Unknown,Unknown,2001-09-11,
Manic Street Preachers,Louder Than War,Tour Diary,16,Unknown,Unknown,Unknown,Unknown,Unknown,False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Anguished/Distraught, Cathartic, Confrontational, Gutsy, Passionate, Stately, Angry, Angst-Ridden, Cerebral, Earnest, Melancholy, Bitter, Cynical/Sarcastic, Hostile, Manic, Provocative, Rebellious, Theatrical, Visceral",Politics/Society,Unknown,Unknown,2001-09-11,
Manic Street Preachers,Lifeblood,1985,1,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Dramatic, Earnest, Passionate, Plaintive, Poignant, Reflective, Confident, Melancholy, Cathartic, Rousing, Bittersweet, Wistful, Yearning","Introspection, Reflection, Reminiscing","James Dean Bradfield, Sean Moore",True,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Bittersweet, Dramatic, Earnest, Passionate, Poignant, Reflective, Yearning, Angry, Cathartic, Confident, Melancholy, Plaintive, Rousing, Wistful",Unknown,45:26,"Grouse Lodge Studios, Ireland",2004-12-21,2726.0
Manic Street Preachers,Lifeblood,The Love of Richard Nixon,2,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Reflective, Angst-Ridden, Bitter, Brooding, Cathartic, Confrontational, Cynical/Sarcastic, Hostile, Tense/Anxious, Visceral, Volatile",Unknown,"James Dean Bradfield, Sean Moore",True,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Bittersweet, Dramatic, Earnest, Passionate, Poignant, Reflective, Yearning, Angry, Cathartic, Confident, Melancholy, Plaintive, Rousing, Wistful",Unknown,45:26,"Grouse Lodge Studios, Ireland",2004-12-21,2726.0
Manic Street Preachers,Lifeblood,Empty Souls,3,Pop/Rock,"Alternative/Indie Rock, Alternative Pop/Rock, Britpop","Dramatic, Earnest, Passionate, Plaintive, Poignant, Reflective, Confident, Melancholy, Cathartic, Rousing, Bittersweet, Wistful, Yearning","Introspection, Reflection, Reminiscing","James Dean Bradfield, Sean Moore",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Bittersweet, Dramatic, Earnest, Passionate, Poignant, Reflective, Yearning, Angry, Cathartic, Confident, Melancholy, Plaintive, Rousing, Wistful",Unknown,45:26,"Grouse Lodge Studios, Ireland",2004-12-21,2726.0
Manic Street Preachers,Lifeblood,A Song for Departure,4,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Dramatic, Earnest, Poignant, Reflective, Brooding, Cathartic, Literate, Searching, Bittersweet, Yearning",Unknown,"James Dean Bradfield, Sean Moore",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Bittersweet, Dramatic, Earnest, Passionate, Poignant, Reflective, Yearning, Angry, Cathartic, Confident, Melancholy, Plaintive, Rousing, Wistful",Unknown,45:26,"Grouse Lodge Studios, Ireland",2004-12-21,2726.0
Manic Street Preachers,Lifeblood,I Live to Fall Asleep,5,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Dramatic, Earnest, Plaintive, Poignant, Reflective, Confident, Melancholy, Cathartic, Intimate, Rousing, Bittersweet, Wistful, Yearning","Introspection, Reflection, Reminiscing","James Dean Bradfield, Sean Moore",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Bittersweet, Dramatic, Earnest, Passionate, Poignant, Reflective, Yearning, Angry, Cathartic, Confident, Melancholy, Plaintive, Rousing, Wistful",Unknown,45:26,"Grouse Lodge Studios, Ireland",2004-12-21,2726.0
Manic Street Preachers,Lifeblood,To Repel Ghosts,6,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Dramatic, Passionate, Searching, Visceral, Intense, Tense/Anxious, Brooding, Cathartic, Cerebral, Angst-Ridden, Volatile",Unknown,"James Dean Bradfield, Sean Moore",True,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Bittersweet, Dramatic, Earnest, Passionate, Poignant, Reflective, Yearning, Angry, Cathartic, Confident, Melancholy, Plaintive, Rousing, Wistful",Unknown,45:26,"Grouse Lodge Studios, Ireland",2004-12-21,2726.0
Manic Street Preachers,Lifeblood,Emily,7,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Dramatic, Earnest, Plaintive, Poignant, Reflective, Confident, Brooding, Cathartic, Intimate, Rousing, Searching, Sentimental, Bittersweet, Wistful, Yearning","Introspection, Reflection","James Dean Bradfield, Sean Moore",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Bittersweet, Dramatic, Earnest, Passionate, Poignant, Reflective, Yearning, Angry, Cathartic, Confident, Melancholy, Plaintive, Rousing, Wistful",Unknown,45:26,"Grouse Lodge Studios, Ireland",2004-12-21,2726.0
Manic Street Preachers,Lifeblood,Glasnost,8,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Dramatic, Earnest, Plaintive, Poignant, Reflective, Confident, Cathartic, Rousing, Bittersweet, Wistful, Yearning","Introspection, Reflection","James Dean Bradfield, Sean Moore",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Bittersweet, Dramatic, Earnest, Passionate, Poignant, Reflective, Yearning, Angry, Cathartic, Confident, Melancholy, Plaintive, Rousing, Wistful",Unknown,45:26,"Grouse Lodge Studios, Ireland",2004-12-21,2726.0
Manic Street Preachers,Lifeblood,Always/Never,9,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Dramatic, Earnest, Passionate, Plaintive, Poignant, Reflective, Confident, Melancholy, Cathartic, Rousing, Bittersweet, Wistful, Yearning","Introspection, Reflection","James Dean Bradfield, Sean Moore",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Bittersweet, Dramatic, Earnest, Passionate, Poignant, Reflective, Yearning, Angry, Cathartic, Confident, Melancholy, Plaintive, Rousing, Wistful",Unknown,45:26,"Grouse Lodge Studios, Ireland",2004-12-21,2726.0
Manic Street Preachers,Lifeblood,Solitude Sometimes Is,10,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Dramatic, Earnest, Plaintive, Poignant, Reflective, Melancholy, Brooding, Cathartic, Intimate, Sad, Sentimental, Bittersweet, Wistful, Yearning","Introspection, Reflection, Solitude","James Dean Bradfield, Sean Moore",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Bittersweet, Dramatic, Earnest, Passionate, Poignant, Reflective, Yearning, Angry, Cathartic, Confident, Melancholy, Plaintive, Rousing, Wistful",Unknown,45:26,"Grouse Lodge Studios, Ireland",2004-12-21,2726.0
Manic Street Preachers,Lifeblood,Fragments,11,Unknown,Unknown,Unknown,Unknown,"James Dean Bradfield, Sean Moore",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Bittersweet, Dramatic, Earnest, Passionate, Poignant, Reflective, Yearning, Angry, Cathartic, Confident, Melancholy, Plaintive, Rousing, Wistful",Unknown,45:26,"Grouse Lodge Studios, Ireland",2004-12-21,2726.0
Manic Street Preachers,Lifeblood,Cardiff Afterlife,12,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Dramatic, Earnest, Passionate, Plaintive, Poignant, Reflective, Confident, Melancholy, Cathartic, Rousing, Bittersweet, Wistful, Yearning",Unknown,"James Dean Bradfield, Sean Moore, Greg Haver, Lloyd Williams, Mario J. McNulty, Mark ""Spike"" Stent, Nick Nasmyth, Steve Davis, Tom Elmhirst, Tony Visconti",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Bittersweet, Dramatic, Earnest, Passionate, Poignant, Reflective, Yearning, Angry, Cathartic, Confident, Melancholy, Plaintive, Rousing, Wistful",Unknown,45:26,"Grouse Lodge Studios, Ireland",2004-12-21,2726.0
Manic Street Preachers,Send Away the Tigers,Send Away the Tigers,1,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Contemporary Pop/Rock","Confident, Dramatic, Elaborate, Rousing, Gutsy, Poignant, Reflective, Sentimental, Street-Smart, Uplifting, Visceral, Lively","Empowerment, Day Driving, Freedom, Introspection, Reflection",Manic Street Preachers,True,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Confident, Dramatic, Earnest, Elaborate, Passionate, Rousing, Cathartic, Epic, Gritty, Gutsy, Melancholy, Optimistic, Plaintive, Poignant, Reflective, Searching, Sentimental, Slick, Sophisticated, Street-Smart, Theatrical, Uplifting, Visceral, Yearning","Affirmation, Empowerment, Day Driving, Feeling Blue, Freedom, Heartache, In Love, Introspection, Reflection",40:59,"Grouse Lodge Studios, Ireland",2007-05-07,2459.0
Manic Street Preachers,Send Away the Tigers,Underdogs,2,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Confident, Earnest, Rousing, Gritty, Gutsy, Melancholy, Plaintive, Poignant, Reflective, Searching, Sophisticated, Theatrical, Visceral, Yearning","Affirmation, Empowerment, Introspection, Reflection",Manic Street Preachers,False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Confident, Dramatic, Earnest, Elaborate, Passionate, Rousing, Cathartic, Epic, Gritty, Gutsy, Melancholy, Optimistic, Plaintive, Poignant, Reflective, Searching, Sentimental, Slick, Sophisticated, Street-Smart, Theatrical, Uplifting, Visceral, Yearning","Affirmation, Empowerment, Day Driving, Feeling Blue, Freedom, Heartache, In Love, Introspection, Reflection",40:59,"Grouse Lodge Studios, Ireland",2007-05-07,2459.0
