track_id,track_name,track_number,disc_number,artist_id,artist_name,album_id,album_name,album_type,release_date,duration_ms,duration_s,popularity,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,musicbrainz_mbid,musicbrainz_release_date,musicbrainz_release_country,musicbrainz_label,musicbrainz_artist_type,musicbrainz_gender,musicbrainz_artist_country,musicbrainz_artist_lifespan_begin,musicbrainz_artist_lifespan_end,musicbrainz_tags,musicbrainz_has_label,musicbrainz_num_tags,musicbrainz_has_tags,musicbrainz_is_active,allmusic_song_genre,allmusic_song_style,allmusic_song_mood,allmusic_song_theme,allmusic_composers,allmusic_track_pick,allmusic_album_genre,allmusic_album_style,allmusic_album_mood,allmusic_album_theme,allmusic_album_duration,allmusic_recording_location,allmusic_release_date,allmusic_album_duration_sec
0AGnJzCq1MDTgbbBI55tPt,Futurology,1,1,2uH0RyPcX7fnCcT90HFDQX,Manic Street Preachers,1fmCPyf1lE2JQlVoNQqJqu,Futurology,album,2014-07-07,185960,185.96,1,False,0.439,0.832,2,-5.542,1,0.0435,0.00187,0.00133,0.151,0.376,138.799,4,1a280e97-cab0-4765-9565-592a22d9cf27,2014,XE,Columbia,Group,N/A (Group),GB,1986,,alternative rock;rock,True,2,True,True,Unknown,Unknown,Unknown,Unknown,Unknown,False,Pop/Rock,"Alternative/Indie Rock, Britpop, Alternative Pop/Rock","Confident, Dramatic, Earnest, Elaborate, Passionate, Rousing, Cathartic, Epic, Gritty, Gutsy, Melancholy, Optimistic, Plaintive, Poignant, Reflective, Searching, Sentimental, Slick, Sophisticated, Street-Smart, Theatrical, Uplifting, Visceral, Yearning","Affirmation, Empowerment, Day Driving, Feeling Blue, Freedom, Heartache, In Love, Introspection, Reflection",47:07,Unknown,2014-07-07,2827.0
7mHzn47C38tAEjBA153YVP,Let's Go to War,3,1,2uH0RyPcX7fnCcT90HFDQX,Manic Street Preachers,1fmCPyf1lE2JQlVoNQqJqu,Futurology,album,2014-07-07,178480,178.48,0,False,0.538,0.951,8,-5.191,1,0.112,0.00258,0.01,0.194,0.277,113.748,4,fc8abf5a-4a0c-4b4b-ac5c-1caa01fa8f30,2014,XE,Columbia,Group,N/A (Group),GB,1986,,alternative rock;rock,True,2,True,True,Unknown,Unknown,Unknown,Unknown,Unknown,True,Pop/Rock,"Alternative/Indie Rock, Britpop, Alternative Pop/Rock","Confident, Dramatic, Earnest, Elaborate, Passionate, Rousing, Cathartic, Epic, Gritty, Gutsy, Melancholy, Optimistic, Plaintive, Poignant, Reflective, Searching, Sentimental, Slick, Sophisticated, Street-Smart, Theatrical, Uplifting, Visceral, Yearning","Affirmation, Empowerment, Day Driving, Feeling Blue, Freedom, Heartache, In Love, Introspection, Reflection",47:07,Unknown,2014-07-07,2827.0
5c9sZXGUpQVLT3QghOBwJz,The Next Jet to Leave Moscow,4,1,2uH0RyPcX7fnCcT90HFDQX,Manic Street Preachers,1fmCPyf1lE2JQlVoNQqJqu,Futurology,album,2014-07-07,202640,202.64,0,False,0.583,0.915,7,-9.087,1,0.0494,0.000931,0.0124,0.0809,0.502,156.075,4,9ad2e2ce-d02c-4aa3-b52d-e693f424764e,2014,XE,Columbia,Group,N/A (Group),GB,1986,,alternative rock;rock,True,2,True,True,Unknown,Unknown,Unknown,Unknown,Unknown,False,Pop/Rock,"Alternative/Indie Rock, Britpop, Alternative Pop/Rock","Confident, Dramatic, Earnest, Elaborate, Passionate, Rousing, Cathartic, Epic, Gritty, Gutsy, Melancholy, Optimistic, Plaintive, Poignant, Reflective, Searching, Sentimental, Slick, Sophisticated, Street-Smart, Theatrical, Uplifting, Visceral, Yearning","Affirmation, Empowerment, Day Driving, Feeling Blue, Freedom, Heartache, In Love, Introspection, Reflection",47:07,Unknown,2014-07-07,2827.0
6OdN64GztupOYNmszR0dpq,Europa Geht Durch Mich (feat. Nina Hoss),5,1,2uH0RyPcX7fnCcT90HFDQX,Manic Street Preachers,1fmCPyf1lE2JQlVoNQqJqu,Futurology,album,2014-07-07,204373,204.37,0,False,0.528,0.888,9,-4.359,1,0.066,0.000939,0.0,0.0742,0.448,134.036,4,8859f800-c65e-49a8-b513-76551da366ac,2014-07-04,DE,Columbia,Group,N/A (Group),GB,1986,,alternative rock;rock,True,2,True,True,Unknown,Unknown,Unknown,Unknown,Unknown,False,Pop/Rock,"Alternative/Indie Rock, Britpop, Alternative Pop/Rock","Confident, Dramatic, Earnest, Elaborate, Passionate, Rousing, Cathartic, Epic, Gritty, Gutsy, Melancholy, Optimistic, Plaintive, Poignant, Reflective, Searching, Sentimental, Slick, Sophisticated, Street-Smart, Theatrical, Uplifting, Visceral, Yearning","Affirmation, Empowerment, Day Driving, Feeling Blue, Freedom, Heartache, In Love, Introspection, Reflection",47:07,Unknown,2014-07-07,2827.0
0zhUmpuYAzijO2K9vxqiyR,Divine Youth (feat. Georgia Ruth Williams),6,1,2uH0RyPcX7fnCcT90HFDQX,Manic Street Preachers,1fmCPyf1lE2JQlVoNQqJqu,Futurology,album,2014-07-07,202880,202.88,0,False,0.461,0.782,7,-6.325,1,0.0423,0.115,0.000265,0.139,0.504,142.061,4,2b667ddb-0404-4723-b939-f0ab095aff0c,2014,XE,Columbia,Group,N/A (Group),GB,1986,,alternative rock;rock,True,2,True,True,Unknown,Unknown,Unknown,Unknown,Unknown,False,Pop/Rock,"Alternative/Indie Rock, Britpop, Alternative Pop/Rock","Confident, Dramatic, Earnest, Elaborate, Passionate, Rousing, Cathartic, Epic, Gritty, Gutsy, Melancholy, Optimistic, Plaintive, Poignant, Reflective, Searching, Sentimental, Slick, Sophisticated, Street-Smart, Theatrical, Uplifting, Visceral, Yearning","Affirmation, Empowerment, Day Driving, Feeling Blue, Freedom, Heartache, In Love, Introspection, Reflection",47:07,Unknown,2014-07-07,2827.0
7kznosC4c7uU5OgSBLqQ3r,"Sex, Power, Love and Money",7,1,2uH0RyPcX7fnCcT90HFDQX,Manic Street Preachers,1fmCPyf1lE2JQlVoNQqJqu,Futurology,album,2014-07-07,193933,193.93,0,False,0.556,0.97,9,-4.322,1,0.129,0.0012,0.00371,0.127,0.488,127.053,4,32450971-c33c-4a95-8b60-98eb6bee0d96,2014,XE,Columbia,Group,N/A (Group),GB,1986,,alternative rock;rock,True,2,True,True,Unknown,Unknown,Unknown,Unknown,Unknown,True,Pop/Rock,"Alternative/Indie Rock, Britpop, Alternative Pop/Rock","Confident, Dramatic, Earnest, Elaborate, Passionate, Rousing, Cathartic, Epic, Gritty, Gutsy, Melancholy, Optimistic, Plaintive, Poignant, Reflective, Searching, Sentimental, Slick, Sophisticated, Street-Smart, Theatrical, Uplifting, Visceral, Yearning","Affirmation, Empowerment, Day Driving, Feeling Blue, Freedom, Heartache, In Love, Introspection, Reflection",47:07,Unknown,2014-07-07,2827.0
5On6MWzHP2f65ejPfXDcGQ,Dreaming a City (Hugheskova),8,1,2uH0RyPcX7fnCcT90HFDQX,Manic Street Preachers,1fmCPyf1lE2JQlVoNQqJqu,Futurology,album,2014-07-07,280173,280.17,0,False,0.482,0.914,6,-5.814,0,0.0633,0.000259,0.0225,0.645,0.239,117.98,4,e8df84cb-c917-4fc4-be7a-7baadacccc83,2014,XE,Columbia,Group,N/A (Group),GB,1986,,alternative rock;instrumental;rock,True,3,True,True,Unknown,Unknown,Unknown,Unknown,Unknown,False,Pop/Rock,"Alternative/Indie Rock, Britpop, Alternative Pop/Rock","Confident, Dramatic, Earnest, Elaborate, Passionate, Rousing, Cathartic, Epic, Gritty, Gutsy, Melancholy, Optimistic, Plaintive, Poignant, Reflective, Searching, Sentimental, Slick, Sophisticated, Street-Smart, Theatrical, Uplifting, Visceral, Yearning","Affirmation, Empowerment, Day Driving, Feeling Blue, Freedom, Heartache, In Love, Introspection, Reflection",47:07,Unknown,2014-07-07,2827.0
4e0MothkbjleMhcvqCDUiy,Black Square,9,1,2uH0RyPcX7fnCcT90HFDQX,Manic Street Preachers,1fmCPyf1lE2JQlVoNQqJqu,Futurology,album,2014-07-07,247600,247.6,0,False,0.255,0.848,0,-8.286,1,0.206,0.00246,2.99e-05,0.388,0.356,220.217,4,29cfdd8e-f294-45e3-af88-4c09db889b5d,2014,XE,Columbia,Group,N/A (Group),GB,1986,,alternative rock;post-punk;rock,True,3,True,True,Unknown,Unknown,Unknown,Unknown,Unknown,False,Pop/Rock,"Alternative/Indie Rock, Britpop, Alternative Pop/Rock","Confident, Dramatic, Earnest, Elaborate, Passionate, Rousing, Cathartic, Epic, Gritty, Gutsy, Melancholy, Optimistic, Plaintive, Poignant, Reflective, Searching, Sentimental, Slick, Sophisticated, Street-Smart, Theatrical, Uplifting, Visceral, Yearning","Affirmation, Empowerment, Day Driving, Feeling Blue, Freedom, Heartache, In Love, Introspection, Reflection",47:07,Unknown,2014-07-07,2827.0
52L26YGKXm7dPwkQWxpTga,Between the Clock and the Bed (feat. Green Gartside),10,1,2uH0RyPcX7fnCcT90HFDQX,Manic Street Preachers,1fmCPyf1lE2JQlVoNQqJqu,Futurology,album,2014-07-07,215053,215.05,0,False,0.54,0.841,2,-4.793,1,0.0288,0.000378,0.000243,0.0618,0.672,97.006,4,69cfe53f-e50a-4276-ab3b-4cae2f6f67bc,2014-07-04,DE,Columbia,Group,N/A (Group),GB,1986,,alternative rock;rock,True,2,True,True,Unknown,Unknown,Unknown,Unknown,Unknown,True,Pop/Rock,"Alternative/Indie Rock, Britpop, Alternative Pop/Rock","Confident, Dramatic, Earnest, Elaborate, Passionate, Rousing, Cathartic, Epic, Gritty, Gutsy, Melancholy, Optimistic, Plaintive, Poignant, Reflective, Searching, Sentimental, Slick, Sophisticated, Street-Smart, Theatrical, Uplifting, Visceral, Yearning","Affirmation, Empowerment, Day Driving, Feeling Blue, Freedom, Heartache, In Love, Introspection, Reflection",47:07,Unknown,2014-07-07,2827.0
1Vq5TUcitTwlb2yOpUmvrP,Misguided Missile,11,1,2uH0RyPcX7fnCcT90HFDQX,Manic Street Preachers,1fmCPyf1lE2JQlVoNQqJqu,Futurology,album,2014-07-07,259707,259.71,0,False,0.565,0.939,9,-5.98,0,0.111,0.0255,0.0281,0.118,0.524,159.981,4,fb34f445-70a0-435a-a993-01a398cba0ac,2014,XE,Columbia,Group,N/A (Group),GB,1986,,alternative rock;rock,True,2,True,True,Unknown,Unknown,Unknown,Unknown,Unknown,False,Pop/Rock,"Alternative/Indie Rock, Britpop, Alternative Pop/Rock","Confident, Dramatic, Earnest, Elaborate, Passionate, Rousing, Cathartic, Epic, Gritty, Gutsy, Melancholy, Optimistic, Plaintive, Poignant, Reflective, Searching, Sentimental, Slick, Sophisticated, Street-Smart, Theatrical, Uplifting, Visceral, Yearning","Affirmation, Empowerment, Day Driving, Feeling Blue, Freedom, Heartache, In Love, Introspection, Reflection",47:07,Unknown,2014-07-07,2827.0
2Epxyw4w8LdiE49v2RtviQ,The View from Stow Hill,12,1,2uH0RyPcX7fnCcT90HFDQX,Manic Street Preachers,1fmCPyf1lE2JQlVoNQqJqu,Futurology,album,2014-07-07,248573,248.57,0,False,0.621,0.722,9,-7.589,0,0.0282,0.00325,0.0147,0.144,0.506,107.001,4,3db6b162-df59-44d4-aac6-7f4ded8cf050,2014,XE,Columbia,Group,N/A (Group),GB,1986,,indie rock;rock,True,2,True,True,Unknown,Unknown,Unknown,Unknown,Unknown,False,Pop/Rock,"Alternative/Indie Rock, Britpop, Alternative Pop/Rock","Confident, Dramatic, Earnest, Elaborate, Passionate, Rousing, Cathartic, Epic, Gritty, Gutsy, Melancholy, Optimistic, Plaintive, Poignant, Reflective, Searching, Sentimental, Slick, Sophisticated, Street-Smart, Theatrical, Uplifting, Visceral, Yearning","Affirmation, Empowerment, Day Driving, Feeling Blue, Freedom, Heartache, In Love, Introspection, Reflection",47:07,Unknown,2014-07-07,2827.0
4KqmWLddnXu60qpI9LCKO5,Mayakovsky,13,1,2uH0RyPcX7fnCcT90HFDQX,Manic Street Preachers,1fmCPyf1lE2JQlVoNQqJqu,Futurology,album,2014-07-07,220453,220.45,0,False,0.569,0.917,9,-7.46,0,0.0513,0.000763,0.823,0.372,0.275,126.914,4,8bf45a66-564c-4bc6-a934-83c12ab3f4e2,2014,XE,Columbia,Group,N/A (Group),GB,1986,,alternative rock;rock,True,2,True,True,Unknown,Unknown,Unknown,Unknown,Unknown,False,Pop/Rock,"Alternative/Indie Rock, Britpop, Alternative Pop/Rock","Confident, Dramatic, Earnest, Elaborate, Passionate, Rousing, Cathartic, Epic, Gritty, Gutsy, Melancholy, Optimistic, Plaintive, Poignant, Reflective, Searching, Sentimental, Slick, Sophisticated, Street-Smart, Theatrical, Uplifting, Visceral, Yearning","Affirmation, Empowerment, Day Driving, Feeling Blue, Freedom, Heartache, In Love, Introspection, Reflection",47:07,Unknown,2014-07-07,2827.0
1Vi7Diq7u2RBgTRSOAKQgm,International Blue,2,1,2uH0RyPcX7fnCcT90HFDQX,Manic Street Preachers,5ML4ETwlRuf9hjMojBocL6,Resistance is Futile,album,2018-04-13,232147,232.15,7,False,0.451,0.961,5,-3.918,1,0.067,3.04e-05,0.0276,0.0784,0.288,136.826,4,e36dd200-1cf3-4a60-b175-57eaa881eb3a,2017-12-08,XW,Columbia,Group,N/A (Group),GB,1986,,Unknown,True,0,False,True,Unknown,Unknown,Unknown,Unknown,Manic Street Preachers,False,Pop/Rock,"Alternative/Indie Rock, Britpop","Confident, Dramatic, Earnest, Elaborate, Passionate, Rousing, Cathartic, Epic, Gritty, Gutsy, Melancholy, Optimistic, Plaintive, Poignant, Reflective, Searching, Sentimental, Slick, Sophisticated, Street-Smart, Theatrical, Uplifting, Visceral, Yearning","Affirmation, Empowerment, Day Driving, Feeling Blue, Freedom, Heartache, In Love, Introspection, Reflection",46:12,"Door to the River Studios, Wales",2018-04-13,2772.0
47zaDP1ycAe75JHLNDgaUe,People Give In,1,1,2uH0RyPcX7fnCcT90HFDQX,Manic Street Preachers,5ML4ETwlRuf9hjMojBocL6,Resistance is Futile,album,2018-04-13,234720,234.72,5,False,0.552,0.745,9,-5.738,1,0.0261,0.0022,2.11e-05,0.141,0.408,84.991,4,6e3a3609-2f82-4acb-831c-43ec28738ba2,2018-04-13,US,Shornday Limited,Group,N/A (Group),GB,1986,,Unknown,True,0,False,True,Unknown,Unknown,Unknown,Unknown,Manic Street Preachers,True,Pop/Rock,"Alternative/Indie Rock, Britpop","Confident, Dramatic, Earnest, Elaborate, Passionate, Rousing, Cathartic, Epic, Gritty, Gutsy, Melancholy, Optimistic, Plaintive, Poignant, Reflective, Searching, Sentimental, Slick, Sophisticated, Street-Smart, Theatrical, Uplifting, Visceral, Yearning","Affirmation, Empowerment, Day Driving, Feeling Blue, Freedom, Heartache, In Love, Introspection, Reflection",46:12,"Door to the River Studios, Wales",2018-04-13,2772.0
0SuJEvig2vYsCGLA4lziIu,Distant Colours,3,1,2uH0RyPcX7fnCcT90HFDQX,Manic Street Preachers,5ML4ETwlRuf9hjMojBocL6,Resistance is Futile,album,2018-04-13,209827,209.83,3,False,0.504,0.911,6,-4.321,0,0.0645,0.0184,1.18e-06,0.336,0.67,128.453,4,7531edcd-96c5-45f3-9996-1686d4b7b81a,2018-02-16,XW,Columbia,Group,N/A (Group),GB,1986,,Unknown,True,0,False,True,Unknown,Unknown,Unknown,Unknown,Manic Street Preachers,False,Pop/Rock,"Alternative/Indie Rock, Britpop","Confident, Dramatic, Earnest, Elaborate, Passionate, Rousing, Cathartic, Epic, Gritty, Gutsy, Melancholy, Optimistic, Plaintive, Poignant, Reflective, Searching, Sentimental, Slick, Sophisticated, Street-Smart, Theatrical, Uplifting, Visceral, Yearning","Affirmation, Empowerment, Day Driving, Feeling Blue, Freedom, Heartache, In Love, Introspection, Reflection",46:12,"Door to the River Studios, Wales",2018-04-13,2772.0
68L8s05DLPWaO44EfxGRtH,Dylan & Caitlin,5,1,2uH0RyPcX7fnCcT90HFDQX,Manic Street Preachers,5ML4ETwlRuf9hjMojBocL6,Resistance is Futile,album,2018-04-13,233827,233.83,3,False,0.575,0.778,2,-5.577,1,0.0317,0.0167,0.0,0.0783,0.379,130.085,4,2f218fb6-f4c2-4bbe-85a8-6458f737385c,2018-03-09,XW,Columbia,Group,N/A (Group),GB,1986,,Unknown,True,0,False,True,Unknown,Unknown,Unknown,Unknown,Manic Street Preachers,True,Pop/Rock,"Alternative/Indie Rock, Britpop","Confident, Dramatic, Earnest, Elaborate, Passionate, Rousing, Cathartic, Epic, Gritty, Gutsy, Melancholy, Optimistic, Plaintive, Poignant, Reflective, Searching, Sentimental, Slick, Sophisticated, Street-Smart, Theatrical, Uplifting, Visceral, Yearning","Affirmation, Empowerment, Day Driving, Feeling Blue, Freedom, Heartache, In Love, Introspection, Reflection",46:12,"Door to the River Studios, Wales",2018-04-13,2772.0
52Nsv41OsGVKSvHIAoFf2f,Hold Me Like a Heaven,8,1,2uH0RyPcX7fnCcT90HFDQX,Manic Street Preachers,5ML4ETwlRuf9hjMojBocL6,Resistance is Futile,album,2018-04-13,258240,258.24,3,False,0.419,0.804,11,-5.244,1,0.0449,0.0201,0.0,0.353,0.588,178.01,4,0b49664c-afcb-4a67-9752-8e3411308bb9,2018-04-13,US,Shornday Limited,Group,N/A (Group),GB,1986,,Unknown,True,0,False,True,Unknown,Unknown,Unknown,Unknown,Manic Street Preachers,False,Pop/Rock,"Alternative/Indie Rock, Britpop","Confident, Dramatic, Earnest, Elaborate, Passionate, Rousing, Cathartic, Epic, Gritty, Gutsy, Melancholy, Optimistic, Plaintive, Poignant, Reflective, Searching, Sentimental, Slick, Sophisticated, Street-Smart, Theatrical, Uplifting, Visceral, Yearning","Affirmation, Empowerment, Day Driving, Feeling Blue, Freedom, Heartache, In Love, Introspection, Reflection",46:12,"Door to the River Studios, Wales",2018-04-13,2772.0
7oOELD9fD5UhXfKnDOQyEm,Vivian,4,1,2uH0RyPcX7fnCcT90HFDQX,Manic Street Preachers,5ML4ETwlRuf9hjMojBocL6,Resistance is Futile,album,2018-04-13,255027,255.03,2,False,0.512,0.792,8,-6.681,1,0.0479,0.00466,2.3e-05,0.0743,0.442,142.008,4,1c09b1d5-7167-41d9-92b0-3c30c3b137b7,2018-04-13,US,Shornday Limited,Group,N/A (Group),GB,1986,,Unknown,True,0,False,True,Unknown,Unknown,Unknown,Unknown,Manic Street Preachers,True,Pop/Rock,"Alternative/Indie Rock, Britpop","Confident, Dramatic, Earnest, Elaborate, Passionate, Rousing, Cathartic, Epic, Gritty, Gutsy, Melancholy, Optimistic, Plaintive, Poignant, Reflective, Searching, Sentimental, Slick, Sophisticated, Street-Smart, Theatrical, Uplifting, Visceral, Yearning","Affirmation, Empowerment, Day Driving, Feeling Blue, Freedom, Heartache, In Love, Introspection, Reflection",46:12,"Door to the River Studios, Wales",2018-04-13,2772.0
0xfgIPgJLvhX1GTQUxq7Lh,Liverpool Revisited,6,1,2uH0RyPcX7fnCcT90HFDQX,Manic Street Preachers,5ML4ETwlRuf9hjMojBocL6,Resistance is Futile,album,2018-04-13,151387,151.39,1,False,0.483,0.882,0,-3.664,1,0.0503,0.000199,0.000208,0.108,0.635,117.413,4,d1dddf80-d1e8-4a86-a9ea-0a4862ff9d82,2018-04-06,XW,Columbia,Group,N/A (Group),GB,1986,,Unknown,True,0,False,True,Unknown,Unknown,Unknown,Unknown,Manic Street Preachers,False,Pop/Rock,"Alternative/Indie Rock, Britpop","Confident, Dramatic, Earnest, Elaborate, Passionate, Rousing, Cathartic, Epic, Gritty, Gutsy, Melancholy, Optimistic, Plaintive, Poignant, Reflective, Searching, Sentimental, Slick, Sophisticated, Street-Smart, Theatrical, Uplifting, Visceral, Yearning","Affirmation, Empowerment, Day Driving, Feeling Blue, Freedom, Heartache, In Love, Introspection, Reflection",46:12,"Door to the River Studios, Wales",2018-04-13,2772.0
5dDrCUxPacs56kJGDoUYa0,Sequals of Forgotten Wars,7,1,2uH0RyPcX7fnCcT90HFDQX,Manic Street Preachers,5ML4ETwlRuf9hjMojBocL6,Resistance is Futile,album,2018-04-13,261720,261.72,1,False,0.552,0.966,0,-5.571,1,0.0513,0.000105,0.00384,0.247,0.161,142.007,4,2dfeae37-347d-4c3a-a06e-248141b97c69,2018-04-13,US,Shornday Limited,Group,N/A (Group),GB,1986,,Unknown,True,0,False,True,Unknown,Unknown,Unknown,Unknown,Manic Street Preachers,False,Pop/Rock,"Alternative/Indie Rock, Britpop","Confident, Dramatic, Earnest, Elaborate, Passionate, Rousing, Cathartic, Epic, Gritty, Gutsy, Melancholy, Optimistic, Plaintive, Poignant, Reflective, Searching, Sentimental, Slick, Sophisticated, Street-Smart, Theatrical, Uplifting, Visceral, Yearning","Affirmation, Empowerment, Day Driving, Feeling Blue, Freedom, Heartache, In Love, Introspection, Reflection",46:12,"Door to the River Studios, Wales",2018-04-13,2772.0
2xmizKwPCQVlOCOxDGSm3C,In Eternity,9,1,2uH0RyPcX7fnCcT90HFDQX,Manic Street Preachers,5ML4ETwlRuf9hjMojBocL6,Resistance is Futile,album,2018-04-13,256613,256.61,1,False,0.457,0.909,2,-4.659,1,0.064,0.00019,0.000679,0.11,0.427,128.008,4,9134b717-9832-4746-85d6-8459e06e071b,2018-04-13,US,Shornday Limited,Group,N/A (Group),GB,1986,,Unknown,True,0,False,True,Unknown,Unknown,Unknown,Unknown,Manic Street Preachers,False,Pop/Rock,"Alternative/Indie Rock, Britpop","Confident, Dramatic, Earnest, Elaborate, Passionate, Rousing, Cathartic, Epic, Gritty, Gutsy, Melancholy, Optimistic, Plaintive, Poignant, Reflective, Searching, Sentimental, Slick, Sophisticated, Street-Smart, Theatrical, Uplifting, Visceral, Yearning","Affirmation, Empowerment, Day Driving, Feeling Blue, Freedom, Heartache, In Love, Introspection, Reflection",46:12,"Door to the River Studios, Wales",2018-04-13,2772.0
2UbJCb8sb4mZMtxizHCVuv,A Song for the Sadness,11,1,2uH0RyPcX7fnCcT90HFDQX,Manic Street Preachers,5ML4ETwlRuf9hjMojBocL6,Resistance is Futile,album,2018-04-13,260840,260.84,1,False,0.472,0.95,0,-4.286,1,0.0671,0.021,9.31e-06,0.67,0.253,132.025,4,d949daa5-3e82-4b8a-ac69-0acc65ed2c91,2018-04-13,US,Shornday Limited,Group,N/A (Group),GB,1986,,Unknown,True,0,False,True,Unknown,Unknown,Unknown,Unknown,Manic Street Preachers,False,Pop/Rock,"Alternative/Indie Rock, Britpop","Confident, Dramatic, Earnest, Elaborate, Passionate, Rousing, Cathartic, Epic, Gritty, Gutsy, Melancholy, Optimistic, Plaintive, Poignant, Reflective, Searching, Sentimental, Slick, Sophisticated, Street-Smart, Theatrical, Uplifting, Visceral, Yearning","Affirmation, Empowerment, Day Driving, Feeling Blue, Freedom, Heartache, In Love, Introspection, Reflection",46:12,"Door to the River Studios, Wales",2018-04-13,2772.0
2IR7BXINfCNuclY1noPjMf,Broken Algorithms,10,1,2uH0RyPcX7fnCcT90HFDQX,Manic Street Preachers,5ML4ETwlRuf9hjMojBocL6,Resistance is Futile,album,2018-04-13,232560,232.56,0,False,0.446,0.97,4,-4.996,1,0.0788,3.37e-05,0.00302,0.0835,0.598,162.915,4,a433c6b2-8fe9-4488-b775-c2af543bfb4b,2018-04-13,US,Shornday Limited,Group,N/A (Group),GB,1986,,Unknown,True,0,False,True,Unknown,Unknown,Unknown,Unknown,Manic Street Preachers,False,Pop/Rock,"Alternative/Indie Rock, Britpop","Confident, Dramatic, Earnest, Elaborate, Passionate, Rousing, Cathartic, Epic, Gritty, Gutsy, Melancholy, Optimistic, Plaintive, Poignant, Reflective, Searching, Sentimental, Slick, Sophisticated, Street-Smart, Theatrical, Uplifting, Visceral, Yearning","Affirmation, Empowerment, Day Driving, Feeling Blue, Freedom, Heartache, In Love, Introspection, Reflection",46:12,"Door to the River Studios, Wales",2018-04-13,2772.0
6rlm5yTR0Rd4260tRmNQpR,The Left Behind,12,1,2uH0RyPcX7fnCcT90HFDQX,Manic Street Preachers,5ML4ETwlRuf9hjMojBocL6,Resistance is Futile,album,2018-04-13,188360,188.36,0,False,0.507,0.651,6,-6.945,0,0.0287,0.0112,3.35e-05,0.138,0.613,168.004,4,b865c64e-f62e-45af-93eb-48d48a11e55c,2018-04-13,US,Shornday Limited,Group,N/A (Group),GB,1986,,Unknown,True,0,False,True,Unknown,Unknown,Unknown,Unknown,"Alex Lake, Andy Walters, Bernard Kane, Chris Lord-Alge, Dave Eringa, Gavin Fitzjohn, Guy Massey, James Dean Bradfield, Joanna Walters, Kieran Evans, Loz Williams, Nathan Stone, Nick Nasmyth, Nicky Wire, Sean Moore, Steffan Garrero, Tim Young, Tony Cleaton",False,Pop/Rock,"Alternative/Indie Rock, Britpop","Confident, Dramatic, Earnest, Elaborate, Passionate, Rousing, Cathartic, Epic, Gritty, Gutsy, Melancholy, Optimistic, Plaintive, Poignant, Reflective, Searching, Sentimental, Slick, Sophisticated, Street-Smart, Theatrical, Uplifting, Visceral, Yearning","Affirmation, Empowerment, Day Driving, Feeling Blue, Freedom, Heartache, In Love, Introspection, Reflection",46:12,"Door to the River Studios, Wales",2018-04-13,2772.0
0PzE990Go3tn4D4VrXKk0o,Still Snowing in Sapporo,1,1,2uH0RyPcX7fnCcT90HFDQX,Manic Street Preachers,0DKpbNqHU9FDvs6YlQxlwZ,The Ultra Vivid Lament,album,2021-09-10,368373,368.37,4,False,0.455,0.669,2,-7.797,1,0.0417,0.0631,0.000894,0.109,0.135,140.063,4,576416bf-b83c-4ed0-b382-24088906febe,2021-09-10,XW,Columbia,Group,N/A (Group),GB,1986,,Unknown,True,0,False,True,Unknown,Unknown,Unknown,Unknown,Manic Street Preachers,False,Pop/Rock,"Hard Rock, Alternative/Indie Rock, Britpop, Alternative Pop/Rock","Intimate, Confident, Dramatic, Earnest, Elaborate, Passionate, Rousing, Cathartic, Epic, Gritty, Gutsy, Melancholy, Optimistic, Plaintive, Poignant, Reflective, Searching, Sentimental, Slick, Sophisticated, Street-Smart, Theatrical, Uplifting, Visceral, Yearning, Bittersweet, Fiery, Laid-Back/Mellow, Wistful","Affirmation, Empowerment, Day Driving, Feeling Blue, Freedom, Heartache, In Love, Introspection, Reflection",44:40,"Door to the River Studios, Wales",2021-09-10,2680.0
5KbKTzDJUbrlgfbnRk860H,Orwellian,2,1,2uH0RyPcX7fnCcT90HFDQX,Manic Street Preachers,0DKpbNqHU9FDvs6YlQxlwZ,The Ultra Vivid Lament,album,2021-09-10,229027,229.03,3,False,0.541,0.884,0,-6.338,1,0.0448,0.0269,0.000315,0.136,0.755,130.008,4,f6d70e2a-3202-4ccd-97e2-ac5610ba7ca8,2021-05-14,AF,Columbia,Group,N/A (Group),GB,1986,,Unknown,True,0,False,True,Unknown,Unknown,Unknown,Unknown,Manic Street Preachers,True,Pop/Rock,"Hard Rock, Alternative/Indie Rock, Britpop, Alternative Pop/Rock","Intimate, Confident, Dramatic, Earnest, Elaborate, Passionate, Rousing, Cathartic, Epic, Gritty, Gutsy, Melancholy, Optimistic, Plaintive, Poignant, Reflective, Searching, Sentimental, Slick, Sophisticated, Street-Smart, Theatrical, Uplifting, Visceral, Yearning, Bittersweet, Fiery, Laid-Back/Mellow, Wistful","Affirmation, Empowerment, Day Driving, Feeling Blue, Freedom, Heartache, In Love, Introspection, Reflection",44:40,"Door to the River Studios, Wales",2021-09-10,2680.0
